                   R	                   W	                   T	                   K	                   L	                   E	                   U
   0.062596094282829	   1.173091866791511	   0.011306767524860	   4.535904370356310	   0.842732180951385	   0.108965440248076	   0.053159327880998	
   0.062604478294795	   1.173046745623404	   0.011735028642230	   4.534118302569180	   0.842484531171849	   0.109183249655161	   0.053166239689746	
   0.062596740221305	   1.173088394237651	   0.011734759215115	   4.533927324862064	   0.842365970344151	   0.109287289356436	   0.053170439658898	
   0.062588212569521	   1.173134297828340	   0.011735179679485	   4.533965928588585	   0.842281595021255	   0.109360437728032	   0.053173050358005	
   0.062580792225593	   1.173174245771809	   0.011735712603922	   4.534022498043640	   0.842212445379068	   0.109421146411179	   0.053174626706916	
   0.062574512671303	   1.173208055824247	   0.011736251860742	   4.534067234198137	   0.842153344181459	   0.109474233768493	   0.053175373529958	
   0.062569092111481	   1.173237243605971	   0.011736780583846	   4.534103913885252	   0.842101967883577	   0.109521579118507	   0.053175502461078	
   0.062564248143124	   1.173263328722423	   0.011737298240344	   4.534140454393327	   0.842056755342898	   0.109564290174715	   0.053175219048241	
   0.062559766893000	   1.173287462274953	   0.011737807161403	   4.534182379859967	   0.842016436425061	   0.109603222104256	   0.053174686977587	
   0.062555506538522	   1.173310407679679	   0.011738308140758	   4.534232969900074	   0.841980097493561	   0.109638923794782	   0.053174013489053	
   0.062551373395984	   1.173332669288758	   0.011738803089854	   4.534293715706516	   0.841947009504887	   0.109671875021312	   0.053173274238305	
   0.062547309772584	   1.173354557727114	   0.011739293525428	   4.534364821932220	   0.841916590849393	   0.109702486876659	   0.053172519543263	
   0.062543281116142	   1.173376259047483	   0.011739780273667	   4.534445985292344	   0.841888414010760	   0.109731058384919	   0.053171775652290	
   0.062539269401071	   1.173397870320279	   0.011740264170873	   4.534536479400042	   0.841862150337126	   0.109757838899873	   0.053171058242693	
   0.062535263847740	   1.173419449603405	   0.011740745832259	   4.534635546622908	   0.841837543184323	   0.109783034946400	   0.053170377860261	
   0.062531258670692	   1.173441028062486	   0.011741225643341	   4.534742445599799	   0.841814392564550	   0.109806810560542	   0.053169742107542	
   0.062527251995860	   1.173462615796647	   0.011741703878148	   4.534856434034282	   0.841792540330123	   0.109829293243086	   0.053169156487613	
   0.062523243646587	   1.173484213761243	   0.011742180813550	   4.534976835881564	   0.841771858880776	   0.109850590131389	   0.053168625405804	
   0.062519234637862	   1.173505816491285	   0.011742656638382	   4.535103025544433	   0.841752242796508	   0.109870794306849	   0.053168151805717	
   0.062515227130144	   1.173527412347422	   0.011743131470312	   4.535234409870898	   0.841733605002387	   0.109889984512372	   0.053167737161460	
   0.062511222470774	   1.173548994069507	   0.011743605398151	   4.535370510640729	   0.841715871049251	   0.109908229975337	   0.053167381729702	
   0.062507223778575	   1.173570544848915	   0.011744078477410	   4.535510809526192	   0.841698978081653	   0.109925590081221	   0.053167085063023	
   0.062503233737023	   1.173592050218715	   0.011744550756844	   4.535654855729401	   0.841682871127609	   0.109942118000532	   0.053166845608467	
   0.062499254461126	   1.173613498773448	   0.011745022261115	   4.535802276420480	   0.841667503597464	   0.109957859601521	   0.053166661922223	
   0.062495289157460	   1.173634873220765	   0.011745493012467	   4.535952664209064	   0.841652834227047	   0.109972857015295	   0.053166531627823	
   0.062491339836542	   1.173656162712199	   0.011745963021885	   4.536105701607854	   0.841638825609604	   0.109987147965248	   0.053166452693954	
   0.062487409006115	   1.173677353715505	   0.011746432305988	   4.536261059775366	   0.841625443588516	   0.110000768219095	   0.053166422310140	
   0.062483499207570	   1.173698432514529	   0.011746900864031	   4.536418428924068	   0.841612657917631	   0.110013749675912	   0.053166437545851	
   0.062479613344712	   1.173719383436290	   0.011747368695322	   4.536577493284081	   0.841600441147452	   0.110026122141582	   0.053166495323785	
   0.062475753552113	   1.173740194951358	   0.011747835812282	   4.536737991776550	   0.841588767731684	   0.110037912342860	   0.053166593677025	
   0.062471922297069	   1.173760853734442	   0.011748302210588	   4.536899656885323	   0.841577614513896	   0.110049145675544	   0.053166729064441	
   0.062468122113084	   1.173781346099739	   0.011748767938550	   4.537062221193599	   0.841566959083163	   0.110059845544806	   0.053166898995561	
   0.062464354740456	   1.173801662636752	   0.011749233242259	   4.537225467596153	   0.841556779854268	   0.110070034815192	   0.053167102795520	
   0.062460622658958	   1.173821789945095	   0.011749698066735	   4.537389138490763	   0.841547055683377	   0.110079738181501	   0.053167338342869	
   0.062456927683811	   1.173841718204103	   0.011750162010499	   4.537553029285764	   0.841537768138160	   0.110088975636593	   0.053167602119526	
   0.062453272634729	   1.173861432175402	   0.011750624906170	   4.537716890173505	   0.841528901194113	   0.110097765090893	   0.053167890129632	
   0.062449658771794	   1.173880925029624	   0.011751087611802	   4.537880548670723	   0.841520436429814	   0.110106125786145	   0.053168204314387	
   0.062446087801987	   1.173900187525255	   0.011751549677644	   4.538043813878915	   0.841512356818143	   0.110114075902218	   0.053168542425452	
   0.062442565608094	   1.173919187888945	   0.011752009490380	   4.538206471904156	   0.841504685921952	   0.110121633518663	   0.053168808035006	
   0.062439082575768	   1.173937977960803	   0.011752472130324	   4.538368402344507	   0.841497298218876	   0.110128818377005	   0.053169264959147	
   0.062435650553341	   1.173956493778271	   0.011752930733675	   4.538529379741064	   0.841490279208174	   0.110135642483994	   0.053169668851307	
   0.062432268461688	   1.173974741125687	   0.011753389245512	   4.538689279916745	   0.841483594344891	   0.110142121304103	   0.053170075250065	
   0.062428936986898	   1.173992716262877	   0.011753847190710	   4.538847968473046	   0.841477226152816	   0.110148267525349	   0.053170494211220	
   0.062425657501340	   1.174010411746325	   0.011754304470829	   4.539005296850160	   0.841471161905294	   0.110154094345888	   0.053170925116905	
   0.062422430450200	   1.174027825133486	   0.011754761088095	   4.539161170050504	   0.841465388854350	   0.110159615649720	   0.053171366460217	
   0.062419257168369	   1.174044949183397	   0.011755217055276	   4.539315448459387	   0.841459895534898	   0.110164844116108	   0.053171816903224	
   0.062416138547023	   1.174061779046092	   0.011755672369104	   4.539468020612323	   0.841454670946073	   0.110169791948195	   0.053172275254846	
   0.062413075655216	   1.174078308913403	   0.011756127046093	   4.539618765920482	   0.841449704304967	   0.110174471003296	   0.053172740230946	
   0.062410069154436	   1.174094535175515	   0.011756581093648	   4.539767588937070	   0.841444985116128	   0.110178892882382	   0.053173210603678	
   0.062407119742330	   1.174110454026502	   0.011757034510094	   4.539914398734891	   0.841440504115858	   0.110183067845762	   0.053173685390498	
   0.062404227695211	   1.174126063936611	   0.011757487316320	   4.540059123910535	   0.841436251128603	   0.110187007200721	   0.053174163560093	
   0.062401394489487	   1.174141356898352	   0.011757939517555	   4.540201630508230	   0.841432217283097	   0.110190720675212	   0.053174644083972	
   0.062398619224935	   1.174156337730055	   0.011758391121466	   4.540341919307457	   0.841428393151635	   0.110194218248209	   0.053175126134548	
   0.062395903571845	   1.174170997379076	   0.011758842143892	   4.540479848731327	   0.841424770534116	   0.110197508860910	   0.053175608801719	
   0.062393246969204	   1.174185338835501	   0.011759292610851	   4.540615400642002	   0.841421340138250	   0.110200602607294	   0.053176091400942	
   0.062390648975253	   1.174199364448165	   0.011759742647637	   4.540748556178022	   0.841418093814582	   0.110203508652830	   0.053176573710741	
   0.062388111038934	   1.174213066357160	   0.011760191963914	   4.540879188172385	   0.841415023665790	   0.110206235744363	   0.053177054126622	
   0.062385632506891	   1.174226448053213	   0.011760640735887	   4.541007294298016	   0.841412122336541	   0.110208791953154	   0.053177532052237	
   0.062383214153094	   1.174239505323595	   0.011761088965647	   4.541132789229520	   0.841409382424621	   0.110211185249902	   0.053178006701520	
   0.062380855869749	   1.174252238715566	   0.011761536677398	   4.541255637511575	   0.841406796296203	   0.110213424084889	   0.053178477528978	
   0.062378555708316	   1.174264658714262	   0.011761983875450	   4.541375912880711	   0.841404356769427	   0.110215515478866	   0.053178944436375	
   0.062376314175406	   1.174276762552604	   0.011762430570253	   4.541493546662179	   0.841402056652288	   0.110217467426977	   0.053179406717982	
   0.062374130905481	   1.174288552172025	   0.011762876773247	   4.541608526333517	   0.841399889785851	   0.110219286338184	   0.053179864105124	
   0.062372005820454	   1.174300027965175	   0.011763322495878	   4.541720818890461	   0.841397849297556	   0.110220979339891	   0.053180316129643	
   0.062369938368234	   1.174311192882168	   0.011763767755520	   4.541830417414642	   0.841395928060617	   0.110222554045637	   0.053180762238354	
   0.062367928097589	   1.174322049331789	   0.011764212556831	   4.541937316090868	   0.841394120226910	   0.110224016890265	   0.053181202146204	
   0.062365973748293	   1.174332604089786	   0.011764656916398	   4.542041551228567	   0.841392419063421	   0.110225374704930	   0.053181635618715	
   0.062364075142235	   1.174342858092561	   0.011765100843527	   4.542143098723787	   0.841390818264608	   0.110226634207513	   0.053182062199315	
   0.062362230423844	   1.174352821332702	   0.011765544344861	   4.542242033267201	   0.841389311804725	   0.110227801905585	   0.053182481638911	
   0.062360439321543	   1.174362495252093	   0.011765987430105	   4.542338340852484	   0.841387894242666	   0.110228883496082	   0.053182893714439	
   0.062358700697993	   1.174371885968851	   0.011766430120724	   4.542432053347423	   0.841386559328959	   0.110229885656985	   0.053183298218639	
   0.062357012505467	   1.174381004517346	   0.011766872428865	   4.542523253230181	   0.841385300404644	   0.110230815120443	   0.053183694977506	
   0.062355373396911	   1.174389858151290	   0.011767314371776	   4.542611992875679	   0.841384112755885	   0.110231677060904	   0.053184083986279	
   0.062353781033560	   1.174398459479184	   0.011767755993111	   4.542698371453109	   0.841382989680890	   0.110232477345013	   0.053184465629634	
   0.062352233508607	   1.174406818778474	   0.011768197327869	   4.542782474116713	   0.841381926520074	   0.110233220000946	   0.053184840617945	
   0.062350726111102	   1.174414961469069	   0.011768638449069	   4.542864540586146	   0.841380917108525	   0.110233908401079	   0.053185210941523	
   0.062350167752678	   1.174417980146598	   0.011769077096214	   4.542891824668530	   0.841379957022729	   0.110234962187421	   0.053185159725456	
   0.062349688574917	   1.174420571106274	   0.011769515605856	   4.542916067184289	   0.841379284873737	   0.110236032547851	   0.053184886865589	
   0.062349029200605	   1.174424134595941	   0.011769952336737	   4.542952391993021	   0.841378915725766	   0.110236997064137	   0.053184495894388	
   0.062348852398308	   1.174425092658464	   0.011770386040942	   4.542962045042362	   0.841378790785017	   0.110238144731284	   0.053183729408393	
   0.062347650795475	   1.174431584077879	   0.011770821101853	   4.543033008844901	   0.841379010597064	   0.110238793578338	   0.053183199661534	
   0.062346615885608	   1.174437174589165	   0.011771252986379	   4.543094541098615	   0.841379277081452	   0.110239423092788	   0.053182605802378	
   0.062345237476845	   1.174444620425080	   0.011771686047758	   4.543176362095724	   0.841379608622415	   0.110239812394839	   0.053182170706012	
   0.062343846584433	   1.174452133854829	   0.011772118991775	   4.543258620050661	   0.841379886283749	   0.110240092776249	   0.053181842812227	
   0.062342554964638	   1.174459111286853	   0.011772552525543	   4.543334643535564	   0.841380075709233	   0.110240318427179	   0.053181599470158	
   0.062341391201736	   1.174465398296041	   0.011772986746948	   4.543402762600856	   0.841380175002099	   0.110240514386202	   0.053181426527398	
   0.062340349701044	   1.174471025002376	   0.011773420937347	   4.543463483654771	   0.841380218026490	   0.110240691889813	   0.053181255926139	
   0.062339405727125	   1.174476125084767	   0.011773857420200	   4.543517941177611	   0.841380149062944	   0.110240855584881	   0.053181247973823	
   0.062338545945518	   1.174480770412940	   0.011774292654225	   4.543567294826426	   0.841380039769832	   0.110241006933666	   0.053181244123741	
   0.062338122487455	   1.174483058021637	   0.011774727272775	   4.543591092566252	   0.841379890659253	   0.110241312643090	   0.053181105259991	
