   R	   W	   T	   K	   L	   E	   U	   
   0.058371735221525	   1.196459832361836	   0.010446195627709	   4.992398214871379	   0.878085049160515	   0.071584769084609	   0.054751405351594	
   0.058383844885891	   1.196390987757342	   0.010446195627691	   4.991720313422781	   0.878106160923587	   0.071566408438021	   0.054748230502638	
   0.058395836862345	   1.196322823062982	   0.010446195627674	   4.991045129498739	   0.878126356895981	   0.071549011657645	   0.054745010432713	
   0.058407710480946	   1.196255341765487	   0.010446195627656	   4.990372873137297	   0.878145666818247	   0.071532544075800	   0.054741750382770	
   0.058419465848739	   1.196188542937719	   0.010446195627638	   4.989703703658973	   0.878164120531180	   0.071516972065114	   0.054738455008090	
   0.058431099272065	   1.196122447248376	   0.010446195627620	   4.989037995148672	   0.878181741657966	   0.071502266796652	   0.054735128874670	
   0.058442606974072	   1.196057075829281	   0.010446195627602	   4.988376152084807	   0.878198558259466	   0.071488397541970	   0.054731775971954	
   0.058453985687201	   1.195992446910405	   0.010446195627584	   4.987718537309758	   0.878214597018437	   0.071475334456756	   0.054728400494702	
   0.058465230637460	   1.195928587268754	   0.010446195627566	   4.987065513446965	   0.878229867175128	   0.071463082136871	   0.054725017405634	
   0.058476341558965	   1.195865498073622	   0.010446195627548	   4.986417333399848	   0.878244410910274	   0.071451567494480	   0.054721614321001	
   0.058487289747791	   1.195803341937215	   0.010446195627530	   4.985775271866569	   0.878258121058548	   0.071441072766728	   0.054718304194686	
   0.058498103887859	   1.195741955644930	   0.010446195627512	   4.985138515574469	   0.878271187419312	   0.071431133407223	   0.054714957750528	
   0.058508783607646	   1.195681340977677	   0.010446195627494	   4.984507141735850	   0.878283620048287	   0.071421830449777	   0.054711563339718	
   0.058519325619979	   1.195621516264229	   0.010446195627476	   4.983881450550946	   0.878295434539459	   0.071413128475186	   0.054708143820954	
   0.058529723638082	   1.195562516846206	   0.010446195627458	   4.983261876611359	   0.878306635477202	   0.071405023436134	   0.054704721831327	
   0.058539976658857	   1.195504348076309	   0.010446195627440	   4.982648551468301	   0.878317235253534	   0.071397508059000	   0.054701304994077	
   0.058550081262429	   1.195447029017446	   0.010446195627422	   4.982041778541971	   0.878327248590183	   0.071390569975755	   0.054697898444579	
   0.058560034546575	   1.195390575791357	   0.010446195627404	   4.981441851948629	   0.878336694591242	   0.071384191365618	   0.054694502604883	
   0.058569836624656	   1.195334987415843	   0.010446195627386	   4.980848845778058	   0.878345588491730	   0.071378354501694	   0.054691121973629	
   0.058579485191555	   1.195280276627059	   0.010446195627368	   4.980263013826667	   0.878353949225542	   0.071373039236520	   0.054687759203543	
   0.058588979430721	   1.195226447720789	   0.010446195627350	   4.979684498313712	   0.878361793292206	   0.071368227891720	   0.054684416202979	
   0.058598274259378	   1.195173755923056	   0.010446195627332	   4.979116332932775	   0.878369135021178	   0.071363842653036	   0.054681157264065	
   0.058607443738761	   1.195121781044812	   0.010446195627314	   4.978553554425794	   0.878375956886901	   0.071359979419590	   0.054677903729107	
   0.058616456015421	   1.195070703348250	   0.010446195627296	   4.977998573870065	   0.878382316410561	   0.071356566796024	   0.054674666119762	
   0.058625308118357	   1.195020539350254	   0.010446195627278	   4.977451684610618	   0.878388231849173	   0.071353575556380	   0.054671456874073	
   0.058634000437950	   1.194971286520303	   0.010446195627260	   4.976912961735128	   0.878393721847015	   0.071350988106914	   0.054668270948715	
   0.058642532084920	   1.194922949584390	   0.010446195627242	   4.976382531628630	   0.878398799290506	   0.071348790569649	   0.054665110887721	
   0.058650901415487	   1.194875537546101	   0.010446195627224	   4.975860564620633	   0.878403476094670	   0.071346968441921	   0.054661982108074	
   0.058659109559450	   1.194829043701200	   0.010446195627206	   4.975347056229468	   0.878407765396511	   0.071345506486687	   0.054658887342203	
   0.058667153260684	   1.194783486193636	   0.010446195627188	   4.974842292781211	   0.878411680934732	   0.071344389470729	   0.054655828816343	
   0.058675035205454	   1.194738849514672	   0.010446195627170	   4.974346173314259	   0.878415236799136	   0.071343601519812	   0.054652808650405	
   0.058682756433845	   1.194695127489035	   0.010446195627152	   4.973858708697786	   0.878418447761756	   0.071343126421376	   0.054649828543059	
   0.058690317204979	   1.194652318371350	   0.010446195627134	   4.973379956235861	   0.878421327747893	   0.071342949275025	   0.054646889701809	
   0.058697718241882	   1.194610417796462	   0.010446195627116	   4.972909937476894	   0.878423889719293	   0.071343055285344	   0.054643993783128	
   0.058704959983497	   1.194569423014685	   0.010446195627098	   4.972448698531760	   0.878426147676556	   0.071343430117898	   0.054641141344767	
   0.058712042926142	   1.194529330958312	   0.010446195627080	   4.971996279894674	   0.878428115277983	   0.071344059656930	   0.054638333302839	
   0.058718894873341	   1.194490549978018	   0.010446195627062	   4.971557473294667	   0.878429805245136	   0.071344902330773	   0.054635598614403	
   0.058725634060923	   1.194452410611403	   0.010446195627044	   4.971124549799234	   0.878431219808561	   0.071345986577329	   0.054632901177119	
   0.058732232051110	   1.194415073606224	   0.010446195627026	   4.970699500044486	   0.878432382507162	   0.071347289109440	   0.054630246662746	
   0.058738677655006	   1.194378602062024	   0.010446195627008	   4.970283155614900	   0.878433311602878	   0.071348790335217	   0.054627637962419	
   0.058744970119483	   1.194343000019876	   0.010446195626990	   4.969875647172136	   0.878434022157301	   0.071350475465909	   0.054625076136180	
   0.058751111277658	   1.194308256893839	   0.010446195626972	   4.969476937111009	   0.878434529375226	   0.071352326190577	   0.054622562610132	
   0.058757104895952	   1.194274351170322	   0.010446195626954	   4.969086856778139	   0.878434847617917	   0.071354325767910	   0.054620097750813	
   0.058762955116385	   1.194241259222939	   0.010446195626936	   4.968705215004529	   0.878434991574421	   0.071356455993309	   0.054617682485173	
   0.058768667806665	   1.194208947676926	   0.010446195626918	   4.968331715071721	   0.878434977181489	   0.071358698076354	   0.054615316803940	
   0.058774249008884	   1.194177382185861	   0.010446195626900	   4.967966042109334	   0.878434819139255	   0.071361033776938	   0.054613000774118	
   0.058779708453330	   1.194146507559514	   0.010446195626882	   4.967607647416157	   0.878434533379021	   0.071363446423411	   0.054610732939994	
   0.058785054847608	   1.194116274412154	   0.010446195626864	   4.967256051310226	   0.878434136154799	   0.071365921636957	   0.054608509789639	
   0.058790303675751	   1.194086595054633	   0.010446195626846	   4.966910341254354	   0.878433645427407	   0.071368450999677	   0.054606322142548	
   0.058795481524788	   1.194057319055267	   0.010446195626828	   4.966568881393726	   0.878433079405456	   0.071371040401060	   0.054604149629900	
   0.058800649115872	   1.194028103045240	   0.010446195626810	   4.966227722081242	   0.878432441264633	   0.071373745871232	   0.054601942187278	
   0.058801461522795	   1.194023511873167	   0.010446195626792	   4.966170354328036	   0.878431674084990	   0.071374940914103	   0.054601405783712	
   0.058805004068965	   1.194003485792325	   0.010446195626774	   4.965929474867757	   0.878429989627957	   0.071377143514570	   0.054600472595660	
   0.058804787058805	   1.194004711962977	   0.010446195626756	   4.965931583607951	   0.878427857687690	   0.071377947052727	   0.054601310136134	
   0.058806858838283	   1.193992999377261	   0.010446195626738	   4.965777890636463	   0.878424607151452	   0.071379715381630	   0.054602017502741	
   0.058809324363098	   1.193979060423812	   0.010446195626720	   4.965594892548289	   0.878420722808376	   0.071381693930300	   0.054603028787379	
   0.058814053621455	   1.193952327418406	   0.010446195626702	   4.965261540151419	   0.878416383353259	   0.071384703796977	   0.054603423897250	
   0.058819165909220	   1.193923431106826	   0.010446195626684	   4.964903682294662	   0.878412126872965	   0.071388127856032	   0.054603477624392	
   0.058823959985014	   1.193896335152229	   0.010446195626666	   4.964568177301425	   0.878408142902454	   0.071391705403385	   0.054603299032873	
   0.058828279901501	   1.193871920606042	   0.010446195626648	   4.964265380333410	   0.878404463504882	   0.071395332423523	   0.054602933569494	
   0.058832142509542	   1.193850091790228	   0.010446195626630	   4.963994010976243	   0.878401058360386	   0.071398942466485	   0.054602437315731	
   0.058835654725322	   1.193830244128929	   0.010446195626612	   4.963746777801969	   0.878397873445695	   0.071402573794096	   0.054601796190393	
   0.058838886236746	   1.193811983554351	   0.010446195626594	   4.963518906176802	   0.878394869662238	   0.071406197940665	   0.054601034265968	
   0.058841898279167	   1.193794963852260	   0.010446195626576	   4.963306186942210	   0.878392010036399	   0.071409807989825	   0.054600174861587	
   0.058844738396960	   1.193778916236615	   0.010446195626558	   4.963105342597177	   0.878389264115104	   0.071413401153280	   0.054599238360424	
   0.058847442388262	   1.193763638336722	   0.010446195626540	   4.962913901220712	   0.878386608199211	   0.071416978959790	   0.054598240618192	
   0.058850039050187	   1.193748967371964	   0.010446195626522	   4.962729876403625	   0.878384023547400	   0.071420545339253	   0.054597192157043	
   0.058852565063155	   1.193734696048396	   0.010446195626504	   4.962550750590391	   0.878381488348151	   0.071424127782639	   0.054596088208166	
   0.058851574322376	   1.193740293436181	   0.010446195626486	   4.962601096352248	   0.878378958778382	   0.071417700098968	   0.054605005671737	
   0.058856526601793	   1.193712315425575	   0.010446195626468	   4.962248753797125	   0.878373778154622	   0.071428815049133	   0.054602817923012	
   0.058856574308029	   1.193712045828576	   0.010446195626450	   4.962227243547153	   0.878370521764566	   0.071426098797788	   0.054608331865304	
   0.058858710410060	   1.193699978406113	   0.010446195626432	   4.962062782336729	   0.878366075424419	   0.071429658948564	   0.054611466280104	
   0.058860991097332	   1.193687094555103	   0.010446195626414	   4.961889298948734	   0.878361700054895	   0.071434035181638	   0.054612949335051	
   0.058863079282415	   1.193675298509156	   0.010446195626396	   4.961731426712262	   0.878357864024417	   0.071438184930733	   0.054613391631379	
   0.058864988823441	   1.193664511890034	   0.010446195626378	   4.961587931073900	   0.878354509184388	   0.071442081015542	   0.054613213572390	
   0.058866759720968	   1.193654508688058	   0.010446195626360	   4.961455350230960	   0.878351484790447	   0.071445795049892	   0.054612692561361	
   0.058868416954784	   1.193645147747185	   0.010446195626342	   4.961331331863851	   0.878348663034328	   0.071449384930484	   0.054611999906467	
   0.058869977965267	   1.193636330514238	   0.010446195626324	   4.961214253832093	   0.878345958258266	   0.071452886729776	   0.054611234103525	
   0.058871454141277	   1.193627992627919	   0.010446195626306	   4.961103072751817	   0.878343317355469	   0.071456323323132	   0.054610448445819	
   0.058872852752987	   1.193620092997182	   0.010446195626288	   4.960997149639275	   0.878340711236275	   0.071459707991506	   0.054609670369476	
   0.058874178889289	   1.193612602853705	   0.010446195626270	   4.960896064895572	   0.878338124457655	   0.071463047831886	   0.054608913226698	
   0.058875435938350	   1.193605503043565	   0.010446195626252	   4.960799561121399	   0.878335550630075	   0.071466347244966	   0.054608182421415	
   0.058876628137814	   1.193598769612198	   0.010446195626234	   4.960707347136196	   0.878332987197632	   0.071469608012229	   0.054607479709440	
   0.058877757169751	   1.193592393042165	   0.010446195626216	   4.960619318363076	   0.878330435128256	   0.071472829866230	   0.054606805464563	
   0.058878824812844	   1.193586363271480	   0.010446195626198	   4.960535362932380	   0.878327895210507	   0.071476011202872	   0.054606160636206	
   0.058879833095087	   1.193580668833772	   0.010446195626180	   4.960455353549284	   0.878325368366054	   0.071479153029168	   0.054605543508169	
   0.058880782624649	   1.193575306280344	   0.010446195626162	   4.960379263438522	   0.878322856928533	   0.071482253592470	   0.054604953678817	
   0.058881676331894	   1.193570259049442	   0.010446195626144	   4.960306909242658	   0.878320362307641	   0.071485312142696	   0.054604390578632	
   0.058882515614716	   1.193565519235485	   0.010446195626126	   4.960238202582034	   0.878317885034258	   0.071488328767816	   0.054603853488449	
   0.058883300470842	   1.193561086841144	   0.010446195626108	   4.960173147180662	   0.878315425781511	   0.071491303163115	   0.054603341887841	
   0.058884034044442	   1.193556944100808	   0.010446195626090	   4.960111547006057	   0.878312986169948	   0.071494234289221	   0.054602855122687	
   0.058884716223644	   1.193553091637863	   0.010446195626072	   4.960053415695574	   0.878310567356625	   0.071497121743908	   0.054602392523155	
   0.058885350333667	   1.193549510666282	   0.010446195626054	   4.959998545645157	   0.878308170995689	   0.071499964535698	   0.054601953486764	
   0.058885936274118	   1.193546201746226	   0.010446195626036	   4.959946946461852	   0.878305797657300	   0.071502762515254	   0.054601537445488	
   0.058886476257099	   1.193543152379325	   0.010446195626018	   4.959898477481342	   0.878303447993793	   0.071505515426463	   0.054601143783991	
   0.058886971492940	   1.193540355725247	   0.010446195626000	   4.959853069945305	   0.878301123823654	   0.071508222229866	   0.054600771982329	
   0.058887423507965	   1.193537803159805	   0.010446195625982	   4.959810630566249	   0.878298826267052	   0.071510882565329	   0.054600421146549	
   0.058887833280211	   1.193535489155659	   0.010446195625964	   4.959771098636645	   0.878296555882182	   0.071513496301697	   0.054600090698832	
   0.058888203094962	   1.193533400803918	   0.010446195625946	   4.959734331265256	   0.878294313761552	   0.071516062661181	   0.054599780084720	
   0.058888533901454	   1.193531532740973	   0.010446195625928	   4.959700270878427	   0.878292100681696	   0.071518581628928	   0.054599488713539	
   0.058888826531669	   1.193529880265792	   0.010446195625910	   4.959668869928181	   0.878289917839434	   0.071521052374273	   0.054599216020469	
   0.058889082554797	   1.193528434514743	   0.010446195625892	   4.959640030590005	   0.878287766036344	   0.071523474907678	   0.054598961437260	
   0.058889303122478	   1.193527188976562	   0.010446195625874	   4.959613678894832	   0.878285645495803	   0.071525849037296	   0.054598724700539	
   0.058889490262134	   1.193526132212759	   0.010446195625856	   4.959589687195055	   0.878283556985526	   0.071528174836258	   0.054598504899374	
   0.058889644850740	   1.193525259264745	   0.010446195625838	   4.959568001049604	   0.878281501012016	   0.071530452269391	   0.054598301493296	
   0.058889768381231	   1.193524561699879	   0.010446195625821	   4.959548530113988	   0.878279478818987	   0.071532680389863	   0.054598114066390	
   0.058889861852957	   1.193524033873982	   0.010446195625803	   4.959531212514007	   0.878277490990186	   0.071534859421975	   0.054597942080105	
   0.058889926270759	   1.193523670112278	   0.010446195625785	   4.959515982397071	   0.878275537466655	   0.071536989728502	   0.054597784910616	
   0.058889963308669	   1.193523460961357	   0.010446195625767	   4.959502734662341	   0.878273618962412	   0.071539071231343	   0.054597642098346	
   0.058889973844607	   1.193523401463541	   0.010446195625749	   4.959491412764485	   0.878271735600033	   0.071541104130913	   0.054597513159284	
   0.058889959556507	   1.193523482143651	   0.010446195625731	   4.959481908387897	   0.878269887567963	   0.071543088622435	   0.054597397587759	
   0.058889921335551	   1.193523697969492	   0.010446195625713	   4.959474164973287	   0.878268075137808	   0.071545025124934	   0.054597294784470	
   0.058889860367820	   1.193524042243594	   0.010446195625695	   4.959468110459936	   0.878266299239823	   0.071546913338077	   0.054597204178258	
   0.058889777102149	   1.193524512431746	   0.010446195625677	   4.959463710227408	   0.878264558924277	   0.071548754078540	   0.054597125483294	
   0.058889673209306	   1.193525099099721	   0.010446195625659	   4.959460858278399	   0.878262854705109	   0.071550547309724	   0.054597058273491	
   0.058889549675053	   1.193525796681493	   0.010446195625641	   4.959459495690778	   0.878261187525704	   0.071552293019377	   0.054597002044715	
   0.058889407714428	   1.193526598316384	   0.010446195625623	   4.959459539865561	   0.878259556782654	   0.071553991954134	   0.054596956321949	
   0.058889247245109	   1.193527504469865	   0.010446195625605	   4.959460994367751	   0.878257962156043	   0.071555644861866	   0.054596920623770	
   0.058889069626154	   1.193528507468061	   0.010446195625587	   4.959463773168122	   0.878256404096878	   0.071557251861177	   0.054596894574902	
   0.058888876316408	   1.193529599073641	   0.010446195625569	   4.959467782879595	   0.878254882904717	   0.071558812861445	   0.054596877853963	
   0.058888668238932	   1.193530774074770	   0.010446195625551	   4.959472956412550	   0.878253397351766	   0.071560329216099	   0.054596869943506	
   0.058888445747787	   1.193532030472751	   0.010446195625533	   4.959479278767140	   0.878251948866805	   0.071561800304136	   0.054596870576657	
   0.058888209430161	   1.193533364952458	   0.010446195625515	   4.959486707302653	   0.878250536674483	   0.071563226697871	   0.054596879555354	
   0.058887961183437	   1.193534766800051	   0.010446195625497	   4.959495116239290	   0.878249160399684	   0.071564609429522	   0.054596896315473	
   0.058887701451406	   1.193536233510087	   0.010446195625479	   4.959504480503911	   0.878247820722903	   0.071565948522671	   0.054596920454930	
   0.058887430621330	   1.193537762896317	   0.010446195625461	   4.959514771356377	   0.878246517022774	   0.071567244702081	   0.054596951723838	
   0.058887148973920	   1.193539353374254	   0.010446195625443	   4.959525969659485	   0.878245249148371	   0.071568498517521	   0.054596989747757	
   0.058886858629191	   1.193540992972622	   0.010446195625425	   4.959537938240217	   0.878244017277083	   0.071569709834740	   0.054597034149515	
   0.058886559507724	   1.193542682140456	   0.010446195625407	   4.959550682582848	   0.878242821461552	   0.071570879403909	   0.054597084517809	
   0.058886253033183	   1.193544412838703	   0.010446195625389	   4.959564111071487	   0.878241661909119	   0.071572007205524	   0.054597140567061	
   0.058885938688258	   1.193546187989208	   0.010446195625371	   4.959578256820413	   0.878240538510774	   0.071573093851229	   0.054597202064245	
   0.058885618669597	   1.193547995187525	   0.010446195625353	   4.959592978436153	   0.878239451582069	   0.071574139107247	   0.054597268753444	
   0.058885292899187	   1.193549834874774	   0.010446195625335	   4.959608281415687	   0.878238401193852	   0.071575143238613	   0.054597340374507	
   0.058884961500594	   1.193551706353524	   0.010446195625317	   4.959624153749354	   0.878237386644257	   0.071576107150874	   0.054597416684031	
   0.058884626148783	   1.193553600165188	   0.010446195625299	   4.959640494249600	   0.878236409347295	   0.071577030283275	   0.054597497397468	
   0.058884287483197	   1.193555512698937	   0.010446195625281	   4.959657259355395	   0.878235468968916	   0.071577912860967	   0.054597582197304	
   0.058883946321704	   1.193557439336240	   0.010446195625263	   4.959674403445039	   0.878234566869878	   0.071578754028280	   0.054597670978412	
   0.058883602424652	   1.193559381430701	   0.010446195625245	   4.959691950221612	   0.878233704480051	   0.071579552853029	   0.054597763596865	
   0.058883257341499	   1.193561330232145	   0.010446195625227	   4.959709796541850	   0.878232881419376	   0.071580309548575	   0.054597859876221	
   0.058882912668165	   1.193563276727862	   0.010446195625209	   4.959727849760863	   0.878232099703506	   0.071581022981328	   0.054597959504492	
   0.058882568852286	   1.193565218389822	   0.010446195625191	   4.959746086940400	   0.878231360437235	   0.071581691904339	   0.054598062444697	
   0.058882226942986	   1.193567149293056	   0.010446195625173	   4.959764450608262	   0.878230665553434	   0.071582314782929	   0.054598168565234	
   0.058881888660739	   1.193569059721074	   0.010446195625155	   4.959782845555115	   0.878230018052360	   0.071582888764499	   0.054598277657408	
   0.058881555673571	   1.193570940253421	   0.010446195625137	   4.959801172788338	   0.878229419659464	   0.071583412162213	   0.054598389421295	
   0.058881229393547	   1.193572782914680	   0.010446195625119	   4.959819358540321	   0.878228873613677	   0.071583881389638	   0.054598503918089	
   0.058880910922184	   1.193574581483993	   0.010446195625101	   4.959837347642679	   0.878228382860332	   0.071584292388523	   0.054598621761474	
   0.058880603568330	   1.193576317273545	   0.010446195625083	   4.959854949322020	   0.878227951815528	   0.071584640285035	   0.054598742719188	
   0.058880311728737	   1.193577965432089	   0.010446195625065	   4.959871897477470	   0.878227584175085	   0.071584919113593	   0.054598866887591	
   0.058880037077869	   1.193579516535639	   0.010446195625047	   4.959888111759406	   0.878227284937258	   0.071585121796706	   0.054598993834952	
   0.058879785039625	   1.193580939942128	   0.010446195625029	   4.959903273326393	   0.878227060284701	   0.071585239357049	   0.054599123220425	
   0.058879561275281	   1.193582203673073	   0.010446195625011	   4.959917041022631	   0.878226915175793	   0.071585264550909	   0.054599253201100	
   0.058879374110236	   1.193583260706072	   0.010446195624993	   4.959928914810770	   0.878226857182051	   0.071585192838925	   0.054599380721028	
   0.058879236820616	   1.193584036059675	   0.010446195624975	   4.959938078283299	   0.878226895000619	   0.071585024070445	   0.054599498029559	
   0.058879171189893	   1.193584406705835	   0.010446195624957	   4.959943164411182	   0.878227038034069	   0.071584768841734	   0.054599588718475	
   0.058879220862111	   1.193584126155290	   0.010446195624939	   4.959941361525114	   0.878227292229020	   0.071584467636208	   0.054599612705442	
   0.058879494722586	   1.193582579455883	   0.010446195624921	   4.959925417264511	   0.878227630334540	   0.071584262609438	   0.054599472180604	
   0.058865912247287	   1.193659293834749	   0.010446195624903	   4.960771969604878	   0.878221293800238	   0.071585727995411	   0.054604554469187	
