ASSET	 PROD	             distWW0	               SSWW0	                TWW0	             distWW1	               SSWW1	                TWW1	             distUS0	               SSUS0	                TUS0	             distUS1	               SSUS1	                TUS1	             distUL0	               SSUL0	                TUL0	             distUL1	               SSUL1	                TUL1
  11.984597286171908	    2	   0.000005852038580	   0.000680379462443	  -0.000149074835281	   0.000505080347452	   0.000736499780338	  -0.000131221214186	   0.000002535072199	   0.000318805290461	   0.000337277942762	   0.000010058674036	   0.000630006759215	  -0.000027431331115	   0.000000000000000	   0.000266361376775	   0.000335536011812	   0.000012669189737	   0.000591582562191	  -0.000019652752957
  12.359798633461725	    2	   0.000005774503569	   0.000658510781170	  -0.000131330357145	   0.000489945238318	   0.000714624613132	  -0.000114402107947	   0.000002538170040	   0.000290239176794	   0.000366519524249	   0.000009732941012	   0.000608534641299	  -0.000009486612152	   0.000000000000000	   0.000238198490831	   0.000367211677447	   0.000012783427506	   0.000570419783376	  -0.000000817451781
  12.745841753346063	    2	   0.000005728281172	   0.000636543097552	  -0.000113582408271	   0.000474374661053	   0.000692660138232	  -0.000097694491646	   0.000002554101495	   0.000261425143379	   0.000395468621917	   0.000009397996617	   0.000586665767752	   0.000008394229328	   0.000000000000000	   0.000209293035490	   0.000398509184244	   0.000012631912212	   0.000549151398391	   0.000017740416662
  13.143039928369985	    2	   0.000005682922291	   0.000613575806760	  -0.000094761025748	   0.000457118680530	   0.000670621867298	  -0.000081110412564	   0.000002572462293	   0.000231839261286	   0.000424659220599	   0.000009027801220	   0.000564687054048	   0.000026004751543	   0.000000000000000	   0.000180687058634	   0.000428726576875	   0.000012679310703	   0.000527690591738	   0.000036149585095
  13.551715493652951	    2	   0.000005565212486	   0.000590512806287	  -0.000076053508920	   0.000457671281742	   0.000647787800229	  -0.000063652633367	   0.000002556113228	   0.000203800160745	   0.000452192433277	   0.000009047489102	   0.000542737151993	   0.000043284230768	   0.000000000000000	   0.000151814872454	   0.000458605172313	   0.000012755809910	   0.000507173826474	   0.000053353502767
  13.972200098470935	    2	   0.000005596418244	   0.000567398562669	  -0.000057958783733	   0.000461882229742	   0.000624070352088	  -0.000045717762113	   0.000002612221889	   0.000180168492507	   0.000475704224542	   0.000009123219126	   0.000520671528094	   0.000060407737735	   0.000000000000000	   0.000122053579716	   0.000488752938577	   0.000012839050600	   0.000488668879580	   0.000068438845249
  14.404834975397117	    2	   0.000005531747311	   0.000544307850355	  -0.000040384035046	   0.000451374035848	   0.000600117033024	  -0.000028136011881	   0.000002622576882	   0.000158041782021	   0.000497612911389	   0.000008899375158	   0.000498456246126	   0.000077429744226	   0.000000000000000	   0.000094691308438	   0.000516475826141	   0.000012919031019	   0.000469518712638	   0.000083703959337
  14.849971217219700	    2	   0.000005456320867	   0.000521078671908	  -0.000022901911685	   0.000441462215571	   0.000576971978015	  -0.000011669070523	   0.000002627392965	   0.000131552195902	   0.000522680584076	   0.000008689827170	   0.000476378500423	   0.000094014619218	   0.000000000000000	   0.000072902120741	   0.000539178681086	   0.000013007201197	   0.000447559916465	   0.000101066552867
  15.307970061861486	    2	   0.000005373384737	   0.000498228182138	  -0.000005731681534	   0.000432214344528	   0.000554177168407	   0.000004491057641	   0.000002628281957	   0.000101904172847	   0.000549852039780	   0.000008495892049	   0.000454904248305	   0.000109770892584	   0.000000000000000	   0.000051021491968	   0.000561548622325	   0.000013072298053	   0.000425505591845	   0.000118238529812
  15.779203185532456	    2	   0.000005302449190	   0.000475605105090	   0.000011210370102	   0.000423504847386	   0.000531545097450	   0.000020444538843	   0.000002634972096	   0.000072412930153	   0.000576288862930	   0.000008311248754	   0.000433256771153	   0.000125429946454	   0.000000000000000	   0.000022134795046	   0.000589122324698	   0.000013162152425	   0.000403813169596	   0.000134742612982
  16.264053004353240	    2	   0.000005234451926	   0.000453096932743	   0.000027976340650	   0.000415250379677	   0.000509001278803	   0.000036229418605	   0.000002642285723	   0.000043824047902	   0.000601331430339	   0.000008134281490	   0.000410746024986	   0.000141684306485	   0.000000000000000	  -0.000005027665259	   0.000614521937357	   0.000013239780162	   0.000382572587218	   0.000150534750862
  16.762912984694282	    2	   0.000005150880594	   0.000430648071268	   0.000044597799680	   0.000407132949656	   0.000486524899887	   0.000051870588858	   0.000002642062452	   0.000014967421933	   0.000626081128898	   0.000007964261179	   0.000388186297671	   0.000157816549263	   0.000000000000000	  -0.000031137783032	   0.000638307101063	   0.000013408776702	   0.000360795692284	   0.000166547441112
  17.276187962482517	    2	   0.000005161015721	   0.000408247924041	   0.000061084421688	   0.000399637825133	   0.000464099978345	   0.000067376341435	   0.000002692989995	  -0.000015385993776	   0.000651734506570	   0.000007794030846	   0.000365833541058	   0.000173578066227	   0.000000000000000	  -0.000056402582947	   0.000660766318888	   0.000013472359458	   0.000338377335481	   0.000182940594635
  17.804294471734682	    2	   0.000005089947891	   0.000385897312034	   0.000077436204462	   0.000391827993717	   0.000441717399907	   0.000082747667090	   0.000002699691041	  -0.000046416712845	   0.000677641970184	   0.000007628931880	   0.000343758707510	   0.000188943104068	   0.000000000000000	  -0.000084172298751	   0.000684856585496	   0.000013578311712	   0.000316085952628	   0.000199025336687
  18.347661082583901	    2	   0.000005013349130	   0.000363595087449	   0.000093652039547	   0.000384220949459	   0.000419376510401	   0.000097984644819	   0.000002702830802	  -0.000077010828023	   0.000702827016323	   0.000007468611806	   0.000321520826490	   0.000204292035478	   0.000000000000000	  -0.000115078248498	   0.000711364005705	   0.000013677528416	   0.000294085040586	   0.000214665712073
  18.906728749073878	    2	   0.000004950864266	   0.000341338584023	   0.000109733578638	   0.000376882906073	   0.000397078846941	   0.000113089728760	   0.000002714172582	  -0.000107206845825	   0.000727350366302	   0.000007312140959	   0.000299050728746	   0.000219706545110	   0.000000000000000	  -0.000145635585138	   0.000737187188257	   0.000013762653757	   0.000272132878422	   0.000230090422135
  19.481951167002819	    2	   0.000004909417429	   0.000319127077483	   0.000125683581316	   0.000369635139249	   0.000374825963358	   0.000128066506494	   0.000002738468985	  -0.000137032660087	   0.000751262185783	   0.000007155168387	   0.000276811685038	   0.000234846903394	   0.000000000000000	  -0.000175551419328	   0.000762087903591	   0.000013850925669	   0.000249942634858	   0.000245557993509
