                   R	                   W	                   T	                   K	                   L	                   E	                   U
   0.062596094282829	   1.173091866791511	   0.011306767524860	   4.535904370356310	   0.842732180951385	   0.108965440248076	   0.053159327880998	
   0.062597572637745	   1.173083909735522	   0.011299575113159	   4.535807786060457	   0.842723316826904	   0.109005411222784	   0.053134275753182	
   0.062598091043966	   1.173081119517073	   0.011302745826448	   4.535755441879562	   0.842719159387405	   0.109017977280617	   0.053127666029428	
   0.062598201574393	   1.173080524611566	   0.011302720535093	   4.535731374746525	   0.842715874877486	   0.109024474053753	   0.053126058860397	
   0.062598187912196	   1.173080598145387	   0.011302703612155	   4.535717608610823	   0.842713170369433	   0.109028931479097	   0.053125487557302	
   0.062598136578517	   1.173080874437619	   0.011302689982816	   4.535709413433394	   0.842711096317364	   0.109032246921729	   0.053125181824817	
   0.062598058096109	   1.173081296852195	   0.011302680795823	   4.535705458564100	   0.842709518510964	   0.109034847639942	   0.053125005423089	
   0.062597961027674	   1.173081819302609	   0.011302673557899	   4.535704605439443	   0.842708317375528	   0.109036975678215	   0.053124899889166	
   0.062597852261090	   1.173082404716609	   0.011302667594322	   4.535706033476163	   0.842707414427048	   0.109038759442527	   0.053124833750595	
   0.062597733747121	   1.173083042594857	   0.011302662505916	   4.535709326451363	   0.842706753283765	   0.109040281873429	   0.053124793319467	
   0.062597607214323	   1.173083723633959	   0.011302658067426	   4.535714135902560	   0.842706287767016	   0.109041599106951	   0.053124771839252	
   0.062597473552583	   1.173084443044476	   0.011302654145093	   4.535720181157535	   0.842705975285858	   0.109042755687608	   0.053124764205820	
   0.062597334511224	   1.173085191411159	   0.011302650610063	   4.535727184437052	   0.842705783017684	   0.109043785916284	   0.053124766980652	
   0.062597190428924	   1.173085966911292	   0.011302647394283	   4.535734992176412	   0.842705686067658	   0.109044714664616	   0.053124777542043	
   0.062597042566266	   1.173086762760118	   0.011302644449001	   4.535743428153251	   0.842705665233029	   0.109045561633566	   0.053124794177876	
   0.062596891246730	   1.173087577216675	   0.011302641733950	   4.535752389786440	   0.842705704928492	   0.109046342307719	   0.053124815613992	
   0.062596738810283	   1.173088397686475	   0.011302639196186	   4.535761690761953	   0.842705795669722	   0.109047066704068	   0.053124840935651	
   0.062596585383748	   1.173089223486954	   0.011302636827934	   4.535771277771513	   0.842705928914184	   0.109047743651217	   0.053124869507686	
   0.062596431655410	   1.173090050913518	   0.011302634601591	   4.535781078090095	   0.842706098542289	   0.109048379813654	   0.053124900956680	
   0.062596277609598	   1.173090880050529	   0.011302632496992	   4.535791070387376	   0.842706300422489	   0.109048979977707	   0.053124934845729	
   0.062596123751602	   1.173091708178307	   0.011302630509514	   4.535801201823410	   0.842706530164429	   0.109049548276732	   0.053124971235016	
   0.062595970562025	   1.173092532710044	   0.011302628621870	   4.535811429938061	   0.842706785041142	   0.109050087736728	   0.053125009675732	
   0.062595818339574	   1.173093352037929	   0.011302626823609	   4.535821732242245	   0.842707064082583	   0.109050600131203	   0.053125050041191	
   0.062595666822224	   1.173094167572289	   0.011302625114174	   4.535832109415299	   0.842707364600636	   0.109051088298832	   0.053125092218630	
   0.062595517182187	   1.173094973003699	   0.011302623485902	   4.535842486373079	   0.842707685235560	   0.109051553794446	   0.053125136098278	
   0.062595369046126	   1.173095770341582	   0.011302621927709	   4.535852880463735	   0.842708025200716	   0.109051997805039	   0.053125181509304	
   0.062595222710882	   1.173096557988144	   0.011302620431383	   4.535863268588489	   0.842708383392909	   0.109052421427001	   0.053125228251807	
   0.062595078100454	   1.173097336352418	   0.011302619002208	   4.535873654507136	   0.842708759694446	   0.109052825250230	   0.053125276296721	
   0.062594935272059	   1.173098105126370	   0.011302617635410	   4.535884025579191	   0.842709152371540	   0.109053211048332	   0.053125325534532	
   0.062594794784314	   1.173098861303179	   0.011302616327481	   4.535894346285837	   0.842709560825204	   0.109053579387222	   0.053125375820810	
   0.062594656691229	   1.173099604592077	   0.011302615069224	   4.535904610067148	   0.842709984416942	   0.109053931225971	   0.053125427067380	
   0.062594520717037	   1.173100336477315	   0.011302613866852	   4.535914830352184	   0.842710422679988	   0.109054267121092	   0.053125479200340	
   0.062594386725039	   1.173101057694625	   0.011302612709210	   4.535925010606783	   0.842710874790165	   0.109054588181424	   0.053125532116465	
   0.062594255242372	   1.173101765406600	   0.011302611591933	   4.535935121619915	   0.842711340982400	   0.109054894261877	   0.053125585695283	
   0.062594126082857	   1.173102460615297	   0.011302610527090	   4.535945166523622	   0.842711819839089	   0.109055186779002	   0.053125639857047	
   0.062593999102985	   1.173103144093098	   0.011302609503463	   4.535955147744432	   0.842712310269857	   0.109055466565391	   0.053125694569106	
   0.062593874656757	   1.173103813934506	   0.011302608506324	   4.535965055110827	   0.842712814187359	   0.109055732801720	   0.053125749675399	
   0.062593752351802	   1.173104472251425	   0.011302607547246	   4.535974902720539	   0.842713329996607	   0.109055986356790	   0.053125805273211	
   0.062593632347587	   1.173105118185456	   0.011302606634077	   4.535984670595183	   0.842713855698877	   0.109056229193552	   0.053125861173304	
   0.062593514899892	   1.173105750359784	   0.011302605751169	   4.535994343466624	   0.842714391205026	   0.109056461573361	   0.053125917311361	
   0.062593399876086	   1.173106369488234	   0.011302604894099	   4.536003933383435	   0.842714937329164	   0.109056683049932	   0.053125973703675	
   0.062593286551186	   1.173106979473061	   0.011302604069563	   4.536013475722890	   0.842715492857141	   0.109056894788260	   0.053126030256771	
   0.062593176512994	   1.173107571767683	   0.011302603272862	   4.536022878357680	   0.842716057727540	   0.109057096696010	   0.053126087047081	
   0.062593069089573	   1.173108149988813	   0.011302602501222	   4.536032176427152	   0.842716631251816	   0.109057289719257	   0.053126143934782	
   0.062592963649800	   1.173108717533497	   0.011302601754789	   4.536041402455567	   0.842717212693886	   0.109057474357502	   0.053126200859721	
   0.062592861002703	   1.173109270046977	   0.011302601032268	   4.536050510067530	   0.842717802127770	   0.109057650785878	   0.053126257826930	
   0.062592760478431	   1.173109811134777	   0.011302600326835	   4.536059537643876	   0.842718399489412	   0.109057819204741	   0.053126314822736	
   0.062592662710120	   1.173110337388882	   0.011302599649402	   4.536068440633484	   0.842719003302604	   0.109057980896234	   0.053126371782086	
   0.062592567272234	   1.173110851099769	   0.011302598985760	   4.536077248319661	   0.842719614437235	   0.109058135257842	   0.053126428655362	
   0.062592474904041	   1.173111348288144	   0.011302598343357	   4.536085914075555	   0.842720232171451	   0.109058282755863	   0.053126485515745	
   0.062592384298757	   1.173111835987944	   0.011302597726385	   4.536094504728180	   0.842720854884723	   0.109058424876476	   0.053126542234135	
   0.062592296524189	   1.173112308451480	   0.011302597116286	   4.536102963772341	   0.842721483548745	   0.109058561032423	   0.053126598765299	
   0.062592211006479	   1.173112768767584	   0.011302596520343	   4.536111327012652	   0.842722118651825	   0.109058690735014	   0.053126655137488	
   0.062592127644753	   1.173113217479195	   0.011302595945809	   4.536119591854725	   0.842722758628653	   0.109058815599114	   0.053126711331934	
   0.062592046480804	   1.173113654361323	   0.011302595373041	   4.536127756556051	   0.842723403604542	   0.109058935514226	   0.053126767127785	
   0.062591967626551	   1.173114078811493	   0.011302594821885	   4.536135813285075	   0.842724053326838	   0.109059050882925	   0.053126822751623	
   0.062591891190110	   1.173114490247712	   0.011302594274312	   4.536143755702465	   0.842724707779247	   0.109059161376210	   0.053126878204473	
   0.062591817208015	   1.173114888473290	   0.011302593751047	   4.536151577073552	   0.842725366103182	   0.109059267755404	   0.053126933444512	
   0.062591745400157	   1.173115274995939	   0.011302593226251	   4.536159298522618	   0.842726029214633	   0.109059370031137	   0.053126988425199	
   0.062591675970505	   1.173115648717714	   0.011302592714840	   4.536166900034438	   0.842726695586159	   0.109059468735187	   0.053127043182830	
   0.062591608062521	   1.173116014249098	   0.011302592207639	   4.536174427951540	   0.842727364627326	   0.109059564566969	   0.053127097557929	
   0.062591542348471	   1.173116367971432	   0.011302591712394	   4.536181848548665	   0.842728037293618	   0.109059657306137	   0.053127151714750	
   0.062591479606734	   1.173116705694873	   0.011302591223483	   4.536189113242735	   0.842728712920048	   0.109059747204098	   0.053127205614786	
   0.062591418754428	   1.173117033248273	   0.011302590736884	   4.536196282268514	   0.842729391065850	   0.109059834426238	   0.053127259117905	
   0.062591359393196	   1.173117352775845	   0.011302590259265	   4.536203380152913	   0.842730072008989	   0.109059919207277	   0.053127312197935	
   0.062591301797633	   1.173117662799507	   0.011302589787080	   4.536210387844739	   0.842730755159663	   0.109060001710879	   0.053127364995552	
   0.062591246847799	   1.173117958582078	   0.011302589305638	   4.536217261211196	   0.842731441771880	   0.109060081458020	   0.053127417513389	
   0.062591193780124	   1.173118244233648	   0.011302588839292	   4.536224040235218	   0.842732131072168	   0.109060158917507	   0.053127469749074	
   0.062591142407328	   1.173118520762281	   0.011302588383827	   4.536230725291494	   0.842732821118652	   0.109060235106390	   0.053127521615161	
   0.062591093027670	   1.173118786562494	   0.011302587923429	   4.536237308165189	   0.842733513588940	   0.109060309012165	   0.053127573078563	
   0.062591045437663	   1.173119042729597	   0.011302587472300	   4.536243796903989	   0.842734207792539	   0.109060381577070	   0.053127624281045	
   0.062590999842273	   1.173119288160282	   0.011302587018681	   4.536250177609218	   0.842734903349055	   0.109060452974022	   0.053127675099290	
   0.062590955657804	   1.173119525996431	   0.011302586564055	   4.536256483531874	   0.842735600166338	   0.109060523226954	   0.053127725539183	
   0.062590913419037	   1.173119753359431	   0.011302586117010	   4.536262685008097	   0.842736298477738	   0.109060592288114	   0.053127775722579	
   0.062590873007664	   1.173119970886086	   0.011302585666876	   4.536268787943954	   0.842736998109811	   0.109060660347451	   0.053127825581012	
   0.062590834158849	   1.173120180001936	   0.011302585219225	   4.536274803286963	   0.842737698251805	   0.109060728065409	   0.053127875107725	
   0.062590796491351	   1.173120382759107	   0.011302584775289	   4.536280750827042	   0.842738398485331	   0.109060795598320	   0.053127924290172	
   0.062590760481621	   1.173120576592954	   0.011302584321072	   4.536286611297407	   0.842739100348777	   0.109060861448897	   0.053127973158214	
   0.062590725756537	   1.173120763511905	   0.011302583871729	   4.536292407230876	   0.842739804020525	   0.109060926169869	   0.053128021718933	
   0.062590692535949	   1.173120942332540	   0.011302583424904	   4.536298121375234	   0.842740508657024	   0.109060990169239	   0.053128069932277	
   0.062590660558290	   1.173121114462816	   0.011302582979901	   4.536303763177480	   0.842741213203826	   0.109061054255395	   0.053128117855469	
   0.062590630166309	   1.173121278057770	   0.011302582528660	   4.536309317768778	   0.842741918580263	   0.109061117893603	   0.053128165543869	
   0.062590600809749	   1.173121436079318	   0.011302582084548	   4.536314812060589	   0.842742623875475	   0.109061181745658	   0.053128212947913	
   0.062590572517889	   1.173121588369845	   0.011302581633489	   4.536320245183417	   0.842743329242486	   0.109061245626279	   0.053128260014708	
   0.062590545294360	   1.173121734909802	   0.011302581179152	   4.536325616227511	   0.842744034551323	   0.109061309621145	   0.053128306761237	
   0.062590519628858	   1.173121873063247	   0.011302580728140	   4.536330897242197	   0.842744739869419	   0.109061373550128	   0.053128353224421	
   0.062590495228983	   1.173122004404100	   0.011302580276589	   4.536336107647977	   0.842745445663972	   0.109061437355948	   0.053128399377831	
   0.062590471877671	   1.173122130100771	   0.011302579818990	   4.536341259334111	   0.842746151812213	   0.109061501133478	   0.053128445253292	
   0.062590449978606	   1.173122247980301	   0.011302579363120	   4.536346327947431	   0.842746858126046	   0.109061565006348	   0.053128490903976	
   0.062590429333846	   1.173122359108171	   0.011302578900173	   4.536351325205393	   0.842747564656185	   0.109061628891922	   0.053128536201645	
   0.062590409684479	   1.173122464878051	   0.011302578438415	   4.536356265606901	   0.842748271315172	   0.109061692849871	   0.053128581211918	
   0.062590390967767	   1.173122565627638	   0.011302577975244	   4.536361150352152	   0.842748977652135	   0.109061757217932	   0.053128626009965	
   0.062590373366531	   1.173122660372841	   0.011302577510505	   4.536365970959312	   0.842749684055123	   0.109061821967865	   0.053128670551200	
   0.062590356606438	   1.173122750590331	   0.011302577039664	   4.536370742695158	   0.842750390413684	   0.109061887038737	   0.053128714816965	
   0.062590340820684	   1.173122835563149	   0.011302576566102	   4.536375456791548	   0.842751096529628	   0.109061952532220	   0.053128758803660	
   0.062590325850488	   1.173122916145972	   0.011302576091553	   4.536380121632209	   0.842751802254968	   0.109062018591052	   0.053128802547167	
   0.062590311782865	   1.173122991870415	   0.011302575613593	   4.536384734332207	   0.842752507988440	   0.109062084790567	   0.053128846092958	
   0.062590298351619	   1.173123064169355	   0.011302575130419	   4.536389311509154	   0.842753213957920	   0.109062150950332	   0.053128889412898	
   0.062590285526108	   1.173123133207737	   0.011302574650348	   4.536393849957329	   0.842753919238737	   0.109062217772204	   0.053128932516244	
   0.062590273256664	   1.173123199252913	   0.011302574169198	   4.536398352087113	   0.842754623745192	   0.109062285487626	   0.053128975420194	
   0.062590261622150	   1.173123261880370	   0.011302573682215	   4.536402814896374	   0.842755327766700	   0.109062353866594	   0.053129018097288	
   0.062590250689946	   1.173123320727416	   0.011302573195856	   4.536407231906161	   0.842756030823394	   0.109062423165172	   0.053129060597200	
   0.062590240557609	   1.173123375268912	   0.011302572701370	   4.536411601376495	   0.842756733639969	   0.109062492886636	   0.053129102888620	
   0.062590231176495	   1.173123425766709	   0.011302572208528	   4.536415924979122	   0.842757436004489	   0.109062563238489	   0.053129144971768	
   0.062590222519056	   1.173123472369087	   0.011302571714043	   4.536420203551232	   0.842758137776616	   0.109062634276931	   0.053129186860982	
   0.062590214563850	   1.173123515191460	   0.011302571213384	   4.536424439666665	   0.842758839204215	   0.109062705839412	   0.053129228536051	
   0.062590207303865	   1.173123554271575	   0.011302570712477	   4.536428633219216	   0.842759540192247	   0.109062778033137	   0.053129270048488	
   0.062590200693725	   1.173123589853686	   0.011302570210828	   4.536432785852547	   0.842760240558677	   0.109062850948783	   0.053129311394069	
   0.062590194591141	   1.173123622703699	   0.011302569705784	   4.536436906084429	   0.842760940357540	   0.109062924501114	   0.053129352524101	
   0.062590188945137	   1.173123653096010	   0.011302569197742	   4.536440997090162	   0.842761639631181	   0.109062998669008	   0.053129393479896	
   0.062590183663641	   1.173123681526234	   0.011302568687307	   4.536445063795702	   0.842762338305726	   0.109063073544428	   0.053129434255074	
   0.062590178747749	   1.173123707988466	   0.011302568172512	   4.536449106665504	   0.842763036479254	   0.109063149006919	   0.053129474847898	
   0.062590174174719	   1.173123732605124	   0.011302567656281	   4.536453126284012	   0.842763734016065	   0.109063225266531	   0.053129515284215	
   0.062590169966613	   1.173123755257448	   0.011302567137481	   4.536457121359162	   0.842764430913119	   0.109063302324972	   0.053129555607019	
   0.062590166130589	   1.173123775906914	   0.011302566613620	   4.536461092913887	   0.842765127437339	   0.109063379960278	   0.053129595795370	
   0.062590162659442	   1.173123794592295	   0.011302566086755	   4.536465041542909	   0.842765823621848	   0.109063458114603	   0.053129635847003	
   0.062590159503052	   1.173123811583384	   0.011302565557598	   4.536468969472162	   0.842766519341799	   0.109063536860997	   0.053129675800834	
   0.062590156696322	   1.173123826692303	   0.011302565025934	   4.536472875183380	   0.842767214690062	   0.109063616164495	   0.053129715633350	
   0.062590154238460	   1.173123839923314	   0.011302564492441	   4.536476758004114	   0.842767909533214	   0.109063696064244	   0.053129755364841	
   0.062590152076436	   1.173123851561868	   0.011302563954963	   4.536480621405567	   0.842768603946501	   0.109063776512171	   0.053129794973670	
   0.062590150209520	   1.173123861611904	   0.011302563417837	   4.536484464524531	   0.842769297761705	   0.109063857599465	   0.053129834484097	
   0.062590148586198	   1.173123870350707	   0.011302562877184	   4.536488290745516	   0.842769991054262	   0.109063939298620	   0.053129873883838	
   0.062590147264086	   1.173123877468141	   0.011302562333942	   4.536492096947561	   0.842770683863272	   0.109064021546820	   0.053129913169176	
   0.062590146165467	   1.173123883382536	   0.011302561789324	   4.536495887494129	   0.842771376164578	   0.109064104403746	   0.053129952347360	
   0.062590145286950	   1.173123888112151	   0.011302561242877	   4.536499661949713	   0.842772067840836	   0.109064187907830	   0.053129991450179	
   0.062590144658363	   1.173123891496427	   0.011302560694972	   4.536503419136230	   0.842772758993593	   0.109064272027791	   0.053130030484676	
   0.062590144226643	   1.173123893820989	   0.011302560143046	   4.536507162709484	   0.842773449732042	   0.109064356685536	   0.053130069429856	
   0.062590143989118	   1.173123895100228	   0.011302559589781	   4.536510892064015	   0.842774139914984	   0.109064441962193	   0.053130108266904	
   0.062590143913276	   1.173123895509141	   0.011302559035991	   4.536514608782146	   0.842774829487177	   0.109064527876624	   0.053130147044764	
   0.062590144031939	   1.173123894871059	   0.011302558479258	   4.536518311822164	   0.842775518607649	   0.109064614291507	   0.053130185770783	
