ASSET	 PROD	             distWW0	               SSWW0	                TWW0	             distWW1	               SSWW1	                TWW1	             distUS0	               SSUS0	                TUS0	             distUS1	               SSUS1	                TUS1	             distUL0	               SSUL0	                TUL0	             distUL1	               SSUL1	                TUL1
    0	1283833344	   0.000000000000000	   0.000000171053737	   0.001902515925960	  -0.001649233730558	   0.026346764905808	   0.001902515925960	  -0.001649233730560	   0.000000002001461	   0.001870898840087	  -0.001552154573139	   0.001369096566323	   0.001820075428626	  -0.001460433323131	   0.000000000000000	   0.001509820167724	  -0.001137111637998	   0.000039726182404	   0.001329176988048
    0	1283833344	   0.028895878633786	   0.000000125613758	   0.001868972775549	  -0.001634820221933	   0.008076065675263	   0.001868972775549	  -0.001634820221931	   0.000000004323515	   0.001781116041635	  -0.001490182892573	   0.000347389864568	   0.001653494229038	  -0.001383111556182	   0.000000000000000	   0.001445014131016	  -0.001335806873299	   0.000327854170730	   0.001172943252867
    0	1283833344	   0.058626729069591	   0.000000086690062	   0.001834224477564	  -0.001603002019841	   0.004005325472319	   0.001834224477564	  -0.001603002019839	   0.000000003932234	   0.001682764687641	  -0.001405460405761	   0.000194651017798	   0.001567645712662	  -0.001346320704850	   0.000000000000000	   0.001326112400436	  -0.001215215210602	   0.000073235076110	   0.001232411476115
    0	1283833344	   0.089216678551268	   0.000000092906856	   0.001806379856886	  -0.001588026659980	   0.005300073650610	   0.001806379856887	  -0.001588026659979	   0.000000005166879	   0.001646619909971	  -0.001368332725359	   0.000260112630515	   0.001547765259704	  -0.001326498493228	   0.000000000000000	   0.001388481868918	  -0.001286211238827	   0.000092984424067	   0.001177352780422
    0	1283833344	   0.120690551500581	   0.000000058494121	   0.001774140581119	  -0.001558147310658	   0.003264025473210	   0.001773950928911	  -0.001557525306039	   0.000000003542465	   0.001550746933648	  -0.001327315646171	   0.000149340529418	   0.001503854472853	  -0.001290954453871	   0.000000000000000	   0.001348615040914	  -0.001245865566088	   0.000134811992642	   0.001223847664143
    0	1283833344	   0.153073889662773	   0.000000068424444	   0.001748742368777	  -0.001538412120225	   0.004188738351282	   0.001748786285933	  -0.001538179444537	   0.000000004836858	   0.001518875447930	  -0.001301798023060	   0.000201519372628	   0.001461237130080	  -0.001270285915758	   0.000000000000000	   0.001266034028303	  -0.001162614416093	   0.000112822859222	   0.001255504854855
    0	1283833344	   0.186392972834257	   0.000000069856093	   0.001725574634036	  -0.001521833933314	   0.004493405107611	   0.001725697379874	  -0.001521787187090	   0.000000005300034	   0.001474576546920	  -0.001259534411095	   0.000221528314221	   0.001441129312264	  -0.001253445650984	   0.000000000000000	   0.001257213257084	  -0.001154266620122	   0.000089856650347	   0.001240178610967
    0	1283833344	   0.220674840189252	   0.000000076385786	   0.001695896176442	  -0.001493984405844	   0.002979359765030	   0.001696000124906	  -0.001493850519232	   0.000000006215701	   0.001429494328932	  -0.001224626786133	   0.000146359166504	   0.001416763680393	  -0.001246558529448	   0.000000000000000	   0.001275659472356	  -0.001173208147552	   0.000067083594019	   0.001235501754167
    0	1283833344	   0.255947312222677	   0.000000069961493	   0.001672463864488	  -0.001474299906383	   0.003388999762773	   0.001672664516896	  -0.001474127446125	   0.000000006113416	   0.001391349490893	  -0.001188387228112	   0.000157885628459	   0.001400739500909	  -0.001236524972903	   0.000000000000000	   0.001254621283516	  -0.001151631977212	   0.000105606794904	   0.001231426464264
    0	1283833344	   0.292239013327094	   0.000000103475489	   0.001651174916000	  -0.001457542987776	   0.004345597498059	   0.001651459493465	  -0.001457460018058	   0.000000009572095	   0.001352232017766	  -0.001164064384478	   0.000200345404911	   0.001387006541545	  -0.001231167276264	   0.000000000000000	   0.001216170342283	  -0.001112879708295	   0.000083139730164	   0.001219916057184
    0	1283833344	   0.329579395022038	   0.000000104450241	   0.001631001011731	  -0.001441508590634	   0.004257465468041	   0.001631348360305	  -0.001441502595270	   0.000000010332443	   0.001315040011311	  -0.001130378989802	   0.000203055022969	   0.001364916846612	  -0.001209808437668	   0.000000000000000	   0.001188258478786	  -0.001084871010196	   0.000119497373171	   0.001239983827748
    0	1283833344	   0.367998759854577	   0.000000101020325	   0.001603964734708	  -0.001416160609412	   0.003039117074299	   0.001604324533689	  -0.001416161820655	   0.000000010467468	   0.001299616965313	  -0.001118823462761	   0.000143710360926	   0.001346545280741	  -0.001196078619497	   0.000000000000000	   0.001151365253527	  -0.001047614762212	   0.000089496230770	   0.001231959353315
    0	1283833344	   0.407528285990505	   0.000000110327963	   0.001583478523751	  -0.001398960767102	   0.003101468839271	   0.001583660820438	  -0.001398777628428	   0.000000012075604	   0.001267488901461	  -0.001088202030596	   0.000147389742936	   0.001327507979411	  -0.001179258927224	   0.000000000000000	   0.001141860915961	  -0.001037969265456	   0.000086961764215	   0.001242637036205
    0	1283833344	   0.448200052516108	   0.000000142152191	   0.001563544588156	  -0.001381641804190	   0.003559315842715	   0.001563816174736	  -0.001381556219573	   0.000000016296620	   0.001253816437526	  -0.001079286155224	   0.000170915125231	   0.001314984813146	  -0.001171280538001	   0.000000000000000	   0.001121469596608	  -0.001017214370877	   0.000083330671113	   0.001230762201988
    0	1283833344	   0.490047065471057	   0.000000147080976	   0.001544745157978	  -0.001365709035621	   0.003873333847661	   0.001545119803169	  -0.001365730098182	   0.000000017626169	   0.001230036449852	  -0.001059840606461	   0.000175612669504	   0.001294839395574	  -0.001151896218933	   0.000000000000000	   0.001120581344051	  -0.001015887157485	   0.000091162547673	   0.001211671392560
