              distVE	                SSVE	                 TVE
   0.000000000000000	   0.000000000000000	   0.000000000000000
   0.000000000000000	   0.000000000000000	   0.000000000000000
   0.000000000000000	   0.000000000000000	   0.000000000000000
   0.000000000000000	   0.000000000000000	   0.000000000000000
   0.000000079356878	   0.001668802591080	   0.001227131865704
   0.000000079356878	   0.001668802591080	   0.001227131865704
   0.000000215222157	   0.001737884488040	   0.001277489534320
   0.000000215222157	   0.001737884488040	   0.001277489534320
   0.000000385101126	   0.001788985254652	   0.001314737796114
   0.000000385101126	   0.001788985254652	   0.001314737796114
   0.000001433595580	   0.001845631598505	   0.001356026387938
   0.000001433595580	   0.001845631598505	   0.001356026387938
   0.000000596959325	   0.001853323840274	   0.001361632979598
   0.000000596959325	   0.001853323840274	   0.001361632979598
   0.000002402824570	   0.001903050123651	   0.001397875728192
   0.000002402824570	   0.001903050123651	   0.001397875728192
   0.000000438092978	   0.001896284438354	   0.001392944685277
   0.000000438092978	   0.001896284438354	   0.001392944685277
   0.000001655801485	   0.001941320111950	   0.001425767544063
   0.000001655801485	   0.001941320111950	   0.001425767544063
   0.000000593841061	   0.001928107640696	   0.001416138176380
   0.000000593841061	   0.001928107640696	   0.001416138176380
   0.000002339197746	   0.002079567652258	   0.001412258976358
   0.000002339197746	   0.002079567652258	   0.001412258976358
   0.000000679366720	   0.001953168968402	   0.001434403002662
   0.000000679366720	   0.001953168968402	   0.001434403002662
   0.000002644489830	   0.002106977817027	   0.001430636513238
   0.000002644489830	   0.002106977817027	   0.001430636513238
   0.000000537150945	   0.002010657241615	   0.001414934167216
   0.000000537150945	   0.002010657241615	   0.001414934167216
   0.000001859706105	   0.002073257048141	   0.001414027693953
   0.000001859706105	   0.002073257048141	   0.001414027693953
   0.000000583691578	   0.002031151651634	   0.001429188876490
   0.000000583691578	   0.002031151651634	   0.001429188876490
   0.000002020937857	   0.002044584293459	   0.001405845284716
   0.000002020937857	   0.002044584293459	   0.001405845284716
   0.000000737003965	   0.001994287440928	   0.001409785389464
   0.000000737003965	   0.001994287440928	   0.001409785389464
   0.000002416604393	   0.002044880451799	   0.001408185546199
   0.000002416604393	   0.002044880451799	   0.001408185546199
   0.000000812043021	   0.002010845046445	   0.001421328856076
   0.000000812043021	   0.002010845046445	   0.001421328856076
   0.000002714374755	   0.002012672670951	   0.001378442829709
   0.000002714374755	   0.002012672670951	   0.001378442829709
   0.000000648913628	   0.001967760456150	   0.001404381656728
   0.000000648913628	   0.001967760456150	   0.001404381656728
   0.000001990856764	   0.001994651595911	   0.001366135888469
   0.000001990856764	   0.001994651595911	   0.001366135888469
   0.000000690299779	   0.001960026177962	   0.001396339572607
   0.000000690299779	   0.001960026177962	   0.001396339572607
   0.000002062378453	   0.001964057043160	   0.001350118564883
   0.000002062378453	   0.001964057043160	   0.001350118564883
   0.000000847119165	   0.001949271168142	   0.001389024676452
   0.000000847119165	   0.001949271168142	   0.001389024676452
   0.000002375479274	   0.001912101858619	   0.001309915366451
   0.000002375479274	   0.001912101858619	   0.001309915366451
   0.000000863935204	   0.001923498882091	   0.001378465701026
   0.000000863935204	   0.001923498882091	   0.001378465701026
   0.000002378866170	   0.001913032930517	   0.001312507271136
   0.000002378866170	   0.001913032930517	   0.001312507271136
   0.000001473912391	   0.001880902727441	   0.001359308194345
   0.000001473912391	   0.001880902727441	   0.001359308194345
   0.000002542725599	   0.001899678005847	   0.001299440685927
   0.000002542725599	   0.001899678005847	   0.001299440685927
   0.000001618037678	   0.001861175166484	   0.001345048683932
   0.000001618037678	   0.001861175166484	   0.001345048683932
   0.000002371888753	   0.001878534530796	   0.001282997688280
   0.000002371888753	   0.001878534530796	   0.001282997688280
   0.000001975391246	   0.001711738747640	   0.001201407596019
   0.000001975391246	   0.001711738747640	   0.001201407596019
   0.000003318196090	   0.001851422805631	   0.001264982781870
   0.000003318196090	   0.001851422805631	   0.001264982781870
   0.000002655723355	   0.001821679713333	   0.001315737911606
   0.000002655723355	   0.001821679713333	   0.001315737911606
   0.000005342009128	   0.001822753011716	   0.001245727979951
   0.000005342009128	   0.001822753011716	   0.001245727979951
   0.000002705323666	   0.001804556123173	   0.001303542621748
   0.000002705323666	   0.001804556123173	   0.001303542621748
   0.000004920940103	   0.001800414249132	   0.001228609898504
   0.000004920940103	   0.001800414249132	   0.001228609898504
   0.000002639188864	   0.001776293561959	   0.001285875571295
   0.000002639188864	   0.001776293561959	   0.001285875571295
   0.000003789181357	   0.001777991526010	   0.001209067677025
   0.000003789181357	   0.001777991526010	   0.001209067677025
