 PROD	               ASSET	               endoK
    0	   3.808287663356912	   5.451168265983640
    0	   3.891064406218709	   5.567950979736962
    0	   3.975266186357501	   5.686713182353576
    0	   4.060917536403720	   5.807488656948189
    0	   4.148043411327596	   5.930311762045844
    0	   4.236669195709914	   6.055217441449407
    0	   4.326820711137953	   6.182241234274335
    0	   4.418524223728734	   6.311419285153601
    0	   4.511806451781801	   6.442788354615798
    0	   4.606694573563725	   6.576385829639433
    0	   4.703216235226639	   6.712249734386528
    0	   4.801399558863102	   6.850418741118654
    0	   4.901273150699593	   6.990932181298498
    0	   5.002866109431112	   7.133830056880359
    0	   5.106208034699213	   7.279153051792673
    0	   5.211329035716037	   7.426942543616071
    0	   5.318259740036776	   7.577240615460218
    0	   5.427031302483172	   7.730090068042990
    0	   5.537675414220643	   7.885534431975448
    0	   5.650224311991666	   8.043617980256155
    0	   5.764710787508124	   8.204385740978495
    0	   5.881168197005342	   8.367883510254659
    0	   5.999630470960602	   8.534157865360028
    0	   6.120132123978962	   8.703256178101775
    0	   6.242708264849274	   8.875226628415554
    0	   6.367394606773308	   9.050118218194195
    0	   6.494227477770981	   9.227980785352413
    0	   6.623243831264724	   9.408865018131619
    0	   6.754481256846042	   9.592822469648903
    0	   6.887977991227449	   9.779905572694489
    0	   7.023772929382938	   9.970167654781848
    0	   7.161905635880217	  10.163662953454853
    0	   7.302416356408076	  10.360446631856428
    0	   7.445346029502169	  10.560574794563136
    0	   7.590736298472667	  10.764104503690282
    0	   7.738629523537263	  10.971093795272232
    0	   7.889068794163041	  11.181601695922620
    0	   8.042097941620815	  11.395688239779266
    0	   8.197761551755610	  11.613414485738735
    0	   8.356104977976962	  11.834842534985425
    0	   8.517174354472891	  12.060035548820345
    0	   8.681016609651333	  12.289057766794654
    0	   8.847679479812975	  12.521974525153215
    0	   9.017211523059483	  12.758852275593499
    0	   9.189662133441143	  12.999758604345189
    0	   9.365081555348102	  13.244762251576125
    0	   9.543520898149319	  13.493933131130023
    0	   9.725032151083541	  13.747342350601734
    0	   9.909668198406658	  14.005062231755913
    0	  10.097482834799802	  14.267166331294824
    0	  10.288530781042704	  14.533729461981405
    0	  10.482867699956886	  14.804827714123622
    0	  10.680550212623306	  15.080538477426318
    0	  10.881635914879228	  15.360940463216897
    0	  11.086183394099054	  15.646113727051176
    0	  11.294252246264062	  15.936139691705979
    0	  11.505903093326024	  16.231101170565140
    0	  11.721197600869703	  16.531082391405519
    0	  11.940198496079478	  16.836169020590113
    0	  12.162969586015217	  17.146448187674974
    0	  12.389575776202788	  17.462008510437247
    0	  12.620083089544659	  17.782940120331482
    0	  12.854558685555993	  18.109334688381477
    0	  13.093070879931910	  18.441285451515206
    0	  13.335689164451670	  18.778887239350475
    0	  13.582484227225430	  19.122236501438877
    0	  13.833527973289593	  19.471431334975989
    0	  14.088893545556754	  19.826571512985918
    0	  14.348655346126225	  20.187758512988037
    0	  14.612889057961508	  20.555095546154480
    0	  14.881671666940933	  20.928687586966671
    0	  15.155081484287848	  21.308641403379308
    0	  15.433198169387062	  21.695065587500839
    0	  15.716102752993983	  22.088070586798914
    0	  16.003877660843379	  22.487768735840064
    0	  16.296606737664550	  22.894274288572653
    0	  16.594375271609888	  23.307703451162393
    0	  16.897270019104088	  23.728174415390040
    0	  17.205379230121064	  24.155807392620705
    0	  17.518792673895991	  24.590724648354644
    0	  17.837601665080133	  25.033050537369686
    0	  18.161899090345798	  25.482911539465121
    0	  18.491779435449331	  25.940436295817502
    0	  18.827338812760090	  26.405755645958994
    0	  19.168674989263241	  26.879002665388647
    0	  19.515887415044730	  27.360312703827713
    0	  19.869077252266553	  27.849823424129841
    0	  20.228347404640882	  28.347674841857472
    0	  20.593802547411613	  28.854009365535877
    0	  20.965549157852045	  29.368971837596391
    0	  21.343695546287599	  29.892709576020664
    0	  21.728351887652593	  30.425372416697954
    0	  22.119630253590280	  30.967112756507699
    0	  22.517644645105516	  31.518085597139766
    0	  22.922511025779571	  32.078448589665086
    0	  23.334347355556670	  32.648362079869351
    0	  23.753273625112310	  33.227989154363179
    0	  24.179411890813146	  33.817495687481738
    0	  24.612886310278707	  34.417050388987427
    0	  25.053823178555472	  35.026824852589641
    0	  25.502350964913468	  35.646993605295144
    0	  25.958600350276598	  36.277734157603881
    0	  26.422704265297114	  36.919227054564061
    0	  26.894797929085687	  37.571655927701784
    0	  27.375018888608246	  38.235207547839991
    0	  27.863507058760920	  38.910071878821846
    0	  28.360404763135083	  39.596442132154358
    0	  28.865856775484019	  40.294514822587715
    0	  29.380010361903491	  41.004489824646505
    0	  29.903015323738543	  41.726570430129229
    0	  30.435024041228917	  42.460963406592555
    0	  30.976191517905736	  43.207879056837115
    0	  31.526675425752735	  43.967531279412420
    0	  32.086636151144717	  44.740137630157811
    0	  32.656236841576984	  45.525919384797575
    0	  33.235643453199302	  46.325101602608342
    0	  33.825024799167906	  47.137913191176587
    0	  34.424552598830338	  47.964586972265941
    0	  35.034401527756600	  48.805359748812130
    0	  35.654749268631853	  49.660472373065808
    0	  36.285776563025237	  50.530169815902596
    0	  36.927667264049795	  51.414701237320145
    0	  37.580608389929125	  52.314320058143139
    0	  38.244790178486099	  53.229284032956272
    0	  38.920406142569604	  54.159855324286681
    0	  39.607653126435551	  55.106300578057166
    0	  40.306731363098557	  56.068891000332037
    0	  41.017844532670722	  57.047902435377345
    0	  41.741199821705052	  58.043615445058791
    0	  42.477007983560306	  59.056315389599533
    0	  43.225483399805015	  60.086292509721410
    0	  43.986844142678827	  61.133842010193696
    0	  44.761312038628780	  62.199264144812666
    0	  45.549112732939861	  63.282864302837694
    0	  46.350475755477753	  64.384953096907552
    0	  47.165634587563609	  65.505846452463217
    0	  47.994826730000142	  66.645865698702778
    0	  48.838293772268564	  67.805337661094313
    0	  49.696281462917156	  68.984594755474276
    0	  50.569039781161244	  70.183975083757602
    0	  51.456823009715968	  71.403822531287787
    0	  52.359889808882990	  72.644486865855171
    0	  53.278503291912422	  73.906323838411353
    0	  54.212931101662271	  75.189695285509458
    0	  55.163445488577594	  76.494969233499589
    0	  56.130323390012215	  77.822520004509713
    0	  57.113846510915678	  79.172728324242144
    0	  58.114301405909487	  80.545981431617207
    0	  59.131979562776564	  81.942673190296077
    0	  60.167177487387363	  83.363204202113650
    0	  61.220196790088615	  84.807981922455909
    0	  62.291344273579192	  86.277420777614125
    0	  63.380932022298438	  87.771942284149603
    0	  64.489277493353654	  89.291975170304156
    0	  65.616703609013229	  90.837955499491486
    0	  66.763538850791164	  92.410326795903487
    0	  67.930117355152319	  94.009540172270320
    0	  69.116779010864789	  95.636054459809245
    0	  70.323869558028022	  97.290336340399975
    0	  71.551740688806305	  98.972860481025933
    0	  72.800750149895819	 100.684109670518566
    0	  74.071261846756485	 102.424574958646105
    0	  75.363645949637117	 104.194755797584563
    0	  76.678279001426915	 105.995160185814512
    0	  78.015544027363177	 107.826304814483393
    0	  79.375830646627492	 109.688715216275824
    0	  80.759535185863385	 111.582925916835734
    0	  82.167060794648478	 113.509480588783859
    0	  83.598817562953769	 115.468932208373886
    0	  85.055222640625701	 117.461843214834360
    0	  86.536700358925245	 119.488785672441580
    0	  88.043682354158491	 121.550341435369219
    0	  89.576607693436486	 123.647102315364492
    0	  91.135923002599739	 125.779670252297649
    0	  92.722082596344976	 127.948657487634733
    0	  94.335548610592056	 130.154686740883477
    0	  95.976791137129524	 132.398391389063221
    0	  97.646288360578936	 134.680415649252211
    0	  99.344526697715679	 137.001414764261767
    0	 101.072000939189437	 139.362055191494591
    0	 102.829214393684310	 141.763014795040078
    0	 104.616679034559823	 144.204983041061098
    0	 106.434915649017427	 146.688661196531115
    0	 108.284453989834731	 149.214762531377858
    0	 110.165832929711414	 151.784012524090855
    0	 112.079600618272579	 154.397149070854283
    0	 114.026314641775599	 157.054922698265273
    0	 116.006542185565067	 159.758096779696643
    0	 118.020860199325540	 162.507447755370464
    0	 120.069855565179168	 165.303765356203485
    0	 122.154125268676296	 168.147852831489075
    0	 124.274276572730670	 171.040527180483167
    0	 126.430927194548573	 173.982619387959687
    0	 128.624705485604323	 176.974974663804744
    0	 130.856250614713133	 180.018452686716614
    0	 133.126212754256642	 183.113927852085084
    0	 135.435253269614350	 186.262289524120007
    0	 137.784044911855290	 189.464442292301158
    0	 140.173272013747919	 192.721306232225686
    0	 142.603630689144239	 196.033817170927335
    0	 145.075829035795749	 199.402926956743414
    0	 147.590587341661632	 202.829603733809336
    0	 150.148638294768915	 206.314832221259309
    0	 152.750727196684153	 209.859613997212421
    0	 155.397612179661422	 213.464967787628979
    0	 158.090064427527949	 217.131929760118396
    0	 160.828868400373096	 220.861553822785453
    0	 163.614822063104072	 224.654911928198317
    0	 166.448737117937583	 228.513094382569932
    0	 169.331439240894014	 232.437210160240596
    0	 172.263768322361614	 236.428387223550573
    0	 175.246578711803267	 240.487772848198830
    0	 178.280739466676494	 244.616533954180937
    0	 181.367134605636465	 248.815857442398482
    0	 184.506663366100383	 253.086950537042696
    0	 187.700240466245248	 257.431041133848453
    0	 190.948796371514959	 261.849378154317549
    0	 194.253277565716814	 266.343231906017991
    0	 197.614646826784792	 270.913894449060876
    0	 201.033883507289346	 275.562679968859811
    0	 204.511983819777015	 280.290925155283333
    0	 208.049961127023010	 285.099989588309597
    0	 211.648846237278491	 289.991256130291390
    0	 215.309687704602823	 294.966131324950368
    0	 219.033552134364925	 300.026045803211161
    0	 222.821524494004933	 305.172454695996748
    0	 226.674708429144317	 310.406838054099637
    0	 230.594226585139069	 315.730701275255342
    0	 234.581220934169153	 321.145575538539902
    0	 238.636853107956654	 326.653018246213492
    0	 242.762304736214219	 332.254613473144673
    0	 246.958777790919385	 337.951972423940674
    0	 251.227494936514347	 343.746733897915078
    0	 255.569699886136277	 349.640564762031715
    0	 259.986657763979906	 355.635160431958695
    0	 264.479655473897878	 361.732245361371497
    0	 269.050002074346196	 367.933573539647000
    0	 273.699029159786562	 374.240928998095285
    0	 278.428091248652947	 380.656126324871082
    0	 283.238566177996972	 387.181011188715559
    0	 288.131855504928410	 393.817460871682044
    0	 293.109384914967279	 400.567384810999044
    0	 298.172604637422694	 407.432725150222041
    0	 303.322989867925969	 414.415457299842558
    0	 308.562041198237523	 421.517590507511329
    0	 313.891285053450190	 428.741168438038130
    0	 319.312274136722124	 436.088269763342623
    0	 324.826587881665944	 443.561008762523613
    0	 330.435832912523267	 451.161535932217191
    0	 336.141643512263954	 458.892038607426286
    0	 341.945682098743760	 466.754741592998926
    0	 347.849639709057044	 474.751907805934025
    0	 353.855236492229835	 482.885838928707244
    0	 359.964222210395519	 491.158876073803356
    0	 366.178376748595156	 499.573400459642130
    0	 372.499510633357602	 508.131834098103297
    0	 378.929465560205244	 516.836640493841060
    0	 385.470114930243369	 525.690325355596769
    0	 392.123364395982605	 534.695437319707480
    0	 398.891152416562591	 543.854568686029779
    0	 405.775450822532662	 553.170356166486613
    0	 412.778265390353340	 562.645481646449753
    0	 419.901636426790731	 572.282672959187153
    0	 427.147639363371809	 582.084704673595070
    0	 434.518385361069477	 592.054398895436634
    0	 442.016021925402526	 602.194626082332547
    0	 449.642733532123088	 612.508305872728329
    0	 457.400742263672896	 622.998407929079690
    0	 465.292308456600267	 633.667952795506380
    0	 473.319731360120215	 644.520012770155176
    0	 481.485349806014597	 655.557712792532470
    0	 489.791542890060043	 666.784231346051229
    0	 498.240730665192132	 678.202801376067669
    0	 506.835374846600530	 689.816711223665379
    0	 515.577979528961350	 701.629305575455646
    0	 524.471091916018509	 713.643986429673646
    0	 533.517303062726796	 725.864214078852115
    0	 542.719248630167044	 738.293508109345794
    0	 552.079609653460125	 750.935448418008036
    0	 561.601113322902620	 763.793676246311634
    0	 571.286533778545049	 776.871895232203201
    0	 581.138692918454126	 790.173872480010914
    0	 591.160461220887896	 803.703439648705398
    0	 601.354758580622729	 817.464494058827540
    0	 611.724555159680790	 831.460999818411324
    0	 622.272872252704133	 845.696988968225469
    0	 633.002783167222333	 860.176562646656976
    0	 643.917414119077080	 874.903892274584905
    0	 655.019945143262362	 889.883220760583072
    0	 666.313611020445478	 905.118863726801806
    0	 677.801702219434219	 920.615210755875751
    0	 689.487565855874209	 936.376726659232986
    0	 701.374606667450053	 952.407952767164488
    0	 713.466288005869956	 968.713508241019895
    0	 725.766132845933271	 985.298091407927927
    0	 738.277724811970415	1002.166481118415732
    0	 751.004709221944609	1019.323538127313327
    0	 763.950794149538865	1036.774206498363355
    0	 777.119751504523151	1054.523515032928572
    0	 790.515418131716388	1072.576578723206467
    0	 804.141696928874580	1090.938600230389738
    0	 818.002557983817951	1109.614871388180063
    0	 832.102039731141417	1128.610774732112532
    0	 846.444250128827434	1147.931785055105593
    0	 861.033367855125221	1167.583470989716488
    0	 875.873643526031060	1187.571496617544199
    0	 890.969400933724728	1207.901623106240777
    0	 906.325038306329475	1228.579710374621527
    0	 921.945029589363230	1249.611718786348774
    0	 937.833925749239597	1271.003710872667398
    0	 953.996356099219156	1292.761853084714403
    0	 970.437029648186808	1314.892417575896616
    0	 987.160736472639996	1337.401784014842633
    0	1004.172349112306506	1360.296441429479955
    0	1021.476823989786908	1383.582990082752985
    0	1039.079202854627965	1407.268143380520769
    0	1056.984614252266510	1431.358729812204729
    0	1075.198275018260574	1455.861694924741641
    0	1093.725491798236362	1480.784103330398466
    0	1112.571662594010377	1506.133140749055656
    0	1131.742278336324262	1531.916116085530348
    0	1151.242924484660307	1558.140463542560383
    0	1171.079282654587587	1584.813744770030326
    0	1191.257132273135539	1611.943651051102279
    0	1211.782352262659970	1639.538005525851986
    0	1232.660922753695104	1667.604765453067102
    0	1253.898926827297146	1696.152024510865886
    0	1275.502552287386152	1725.188015136802505
    0	1297.478093463587356	1754.721110908118362
    0	1319.831953045122191	1784.759828962860183
    0	1342.570643946267182	1815.312832462547249
    0	1365.700791203919607	1846.388933097090785
    0	1389.229133907841970	1877.997093632722681
    0	1413.162527164126459	1910.146430503637248
    0	1437.507944092473963	1942.846216448131827
    0	1462.272477857839931	1976.105883189967244
    0	1487.463343737069408	2009.935024165767572
    0	1513.087881221109228	2044.343397299227263
    0	1539.153556153399450	2079.340927822922367
    0	1565.667962905090917	2114.937711148564631
    0	1592.638826587708536	2151.144015786523141
    0	1620.074005303894182	2187.970286315436169
    0	1647.981492436911140	2225.427146402809285
    0	1676.369418979562170	2263.525401877462173
    0	1705.246055903189927	2302.276043854693398
    0	1734.619816567467296	2341.690251915092176
    0	1764.499259171686390	2381.779397337936189
    0	1794.893089248216711	2422.555046390040843
    0	1825.810162198919670	2464.028963671102701
    0	1857.259485875217024	2506.213115516451580
    0	1889.250223202566985	2549.119673458192210
    0	1921.791694850137901	2592.761017745782283
    0	1954.893381946429827	2637.149740927021867
    0	1988.564928841658229	2682.298651490528300
    0	2022.816145917675840	2728.220777570709743
    0	2057.657012446284170	2774.929370716357425
    0	2093.097679496751880	2822.437909723927078
    0	2129.148472893370126	2870.760104536597282
    0	2165.819896223943488	2919.909900210283467
    0	2203.122633900069104	2969.901480947727578
    0	2241.067554270086930	3020.749274201818480
    0	2279.665712785630603	3072.467954849360012
    0	2318.928355222703885	3125.072449436507668
    0	2358.866920958180799	3178.577940497039890
    0	2399.493046302735820	3232.999870944793201
    0	2440.818567891141811	3288.353948541485352
    0	2482.855526130943872	3344.656150441247974
    0	2525.616168710479542	3401.922727813143865
    0	2569.112954167316730	3460.170210543068151
    0	2613.358555518121648	3519.415412016368919
    0	2658.365863950990843	3579.675433996338143
    0	2704.147992581376002	3640.967671538550348
    0	2750.718280272667016	3703.309818042483585
    0	2798.090295522522865	3766.719870380651173
    0	2846.277840416134040	3831.216134098153361
    0	2895.294954647538816	3896.817228709550363
    0	2945.155919610147066	3963.542093086643945
    0	2995.875262557706264	4031.409990938780538
    0	3047.467760836904745	4100.440516387247044
    0	3099.948446192799111	4170.653599635314094
    0	3153.332609148425945	4242.069512735708486
    0	3207.635803459763338	4314.708875457033173
    0	3262.873850647376912	4388.592661070681061
    0	3319.062844606142789	4463.742203120230442
    0	3376.219156294265758	4540.179200578157179
    0	3434.359438503030105	4617.925724781410281
    0	3493.500630708711924	4697.004225660838529
    0	3553.659964007965755	4777.437538238457819
    0	3614.854966138177588	4859.248889236268951
    0	3677.103466584299440	4942.461903798612184
    0	3740.423601773547489	5027.100612329874821
    0	3804.833820359518995	5113.189457449577276
    0	3870.352888597353285	5200.753301066975837
    0	3936.999895811349234	5289.817431577028401
    0	4004.794259956726364	5380.407571179933257
    0	4073.755733277186664	5472.549883326407326
    0	4143.904408059811431	5566.270980290722036
    0	4215.260722489041655	5661.597930873776932
    0	4287.845466601478620	5758.558268238485653
    0	4361.679788343165455	5857.179997879664370
    0	4436.785199731115426	5957.491605730703668
    0	4513.183583121003721	6059.522066409574109
    0	4590.897197582683475	6163.300851606298238
    0	4669.948685385458703	6268.857938614451086
    0	4750.361078595070467	6376.223819009236649
    0	4832.157805784193442	6485.429507474489583
    0	4915.362698858448312	6596.506550781237820
    0	5000.000000000002728	6709.487036920534592
    1	   0.000000000000000	   0.000000000000000
    1	   0.017215430659988	   0.000000000000000
    1	   0.034727232372785	   0.000000000000000
    1	   0.052540507293700	   0.000000000000000
    1	   0.070660445413842	   0.000000000000000
    1	   0.089092326072256	   0.000000000000000
    1	   0.107841519494078	   0.000000000000000
    1	   0.126913488355184	   0.000000000000000
    1	   0.146313789373768	   0.000000000000000
    1	   0.166048074929320	   0.000000000000000
    1	   0.186122094709478	   0.000000000000000
    1	   0.206541697385228	   0.000000000000000
    1	   0.227312832314948	   0.000000000000000
    1	   0.248441551277779	   0.000000000000000
    1	   0.269934010236849	   0.000000000000000
    1	   0.291796471132842	   0.000000000000000
    1	   0.314035303708446	   0.000000000000000
    1	   0.336656987364215	   0.000000000000000
    1	   0.359668113046372	   0.000000000000000
    1	   0.383075385167118	   0.000000000000000
    1	   0.406885623557999	   0.000000000000000
    1	   0.431105765456895	   0.000000000000000
    1	   0.455742867529228	   0.000000000000000
    1	   0.480804107923949	   0.000000000000000
    1	   0.506296788364939	   0.000000000000000
    1	   0.532228336278398	   0.000000000000000
    1	   0.558606306956867	   0.000000000000000
    1	   0.585438385760503	   0.000000000000000
    1	   0.612732390356246	   0.000000000000000
    1	   0.640496272995540	   0.000000000000000
    1	   0.668738122831263	   0.000000000000000
    1	   0.697466168274543	   1.043995049697773
    1	   0.726688779392149	   1.086815078950381
    1	   0.756414470345154	   1.130341361501131
    1	   0.786651901869580	   1.174586437424610
    1	   0.817409883799751	   1.219563026402851
    1	   0.848697377635082	   1.265284033810023
    1	   0.880523499151061	   1.311762556553844
    1	   0.912897521055173	   1.359011888717758
    1	   0.945828875688561	   1.407045527040904
    1	   0.979327157774180	   1.455877176267177
    1	   1.013402127212272	   1.505520754389966
    1	   1.048063711923966	   1.555990397815295
    1	   1.083322010743831	   1.607300466462920
    1	   1.119187296362218	   1.659465548822229
    1	   1.155670018318269	   1.712500466977659
    1	   1.192780806044442	   1.766420281616381
    1	   1.230530471963453	   1.821240297029552
    1	   1.268930014638529	   1.876976066117041
    1	   1.307990621977904	   1.933643395404462
    1	   1.347723674494467	   1.991258350080361
    1	   1.388140748621538	   2.049837259060664
    1	   1.429253620085724	   2.109396720086729
    1	   1.471074267337834	   2.169953604862810
    1	   1.513614875042869	   2.231525064238216
    1	   1.556887837630083	   2.294128533439012
    1	   1.600905762904170	   2.357781737353746
    1	   1.645681475718610	   2.422502695877363
    1	   1.691228021712258	   2.488309729317163
    1	   1.737558671110262	   2.555221463864503
    1	   1.784686922590408	   2.623256837135590
    1	   1.832626507216039	   2.692435103784717
    1	   1.881391392436660	   2.762775841192977
    1	   1.930995786157439	   2.834298955235472
    1	   1.981454140878749	   2.907024686129855
    1	   2.032781157906982	   2.980973614368977
    1	   2.084991791637847	   3.056166666740322
    1	   2.138101253913419	   3.132625122434845
    1	   2.192125018454187	   3.210370619247766
    1	   2.247078825367398	   3.289425159873807
    1	   2.302978685733025	   3.369811118299373
    1	   2.359840886268679	   3.451551246294085
    1	   2.417681994074830	   3.534668680004075
    1	   2.476518861461714	   3.619186946649431
    1	   2.536368630859349	   3.705129971328191
    1	   2.597248739812064	   3.792522083929204
    1	   2.659176926059027	   3.881388026156280
    1	   2.722171232702224	   3.971752958665939
    1	   2.786250013463410	   4.063642468321158
    1	   2.851431938031567	   4.157082575563480
    1	   2.917735997502413	   4.252099741905868
    1	   2.985181509911553	   4.348720877548695
    1	   3.053788125862902	   4.446973349121315
    1	   3.123575834253977	   4.546884987551583
    1	   3.194564968099778	   4.648484096065863
    1	   3.266776210456914	   4.751799458321912
    1	   3.340230600449719	   4.856860346677205
    1	   3.414949539400119	   4.963696530595200
    1	   3.490954797063008	   5.072338285192084
    1	   3.568268517968987	   5.182816399926621
    1	   3.646913227876286	   5.295162187435699
    1	   3.726911840333772	   5.409407492518220
    1	   3.808287663356912	   5.525584701270020
    1	   3.891064406218709	   5.643726750372569
    1	   3.975266186357501	   5.763867136538154
    1	   4.060917536403720	   5.886039926114409
    1	   4.148043411327596	   6.010279764850964
    1	   4.236669195709914	   6.136621887831144
    1	   4.326820711137953	   6.265102129571613
    1	   4.418524223728734	   6.395756934292930
    1	   4.511806451781801	   6.528623366364050
    1	   4.606694573563725	   6.663739120923781
    1	   4.703216235226639	   6.801142534682350
    1	   4.801399558863102	   6.940872596906225
    1	   4.901273150699593	   7.082968960589327
    1	   5.002866109431112	   7.227471953814013
    1	   5.106208034699213	   7.374422591304988
    1	   5.211329035716037	   7.523862586179654
    1	   5.318259740036776	   7.675834361898167
    1	   5.427031302483172	   7.830381064416770
    1	   5.537675414220643	   7.987546574547900
    1	   5.650224311991666	   8.147375520530625
    1	   5.764710787508124	   8.309913290815084
    1	   5.881168197005342	   8.475206047064621
    1	   5.999630470960602	   8.643300737379372
    1	   6.120132123978962	   8.814245109745134
    1	   6.242708264849274	   8.988087725711409
    1	   6.367394606773308	   9.164877974302563
    1	   6.494227477770981	   9.344666086166129
    1	   6.623243831264724	   9.527503147962360
    1	   6.754481256846042	   9.713441116999125
    1	   6.887977991227449	   9.902532836116469
    1	   7.023772929382938	  10.094832048825040
    1	   7.161905635880217	  10.290393414702796
    1	   7.302416356408076	  10.489272525054455
    1	   7.445346029502169	  10.691525918838154
    1	   7.590736298472667	  10.897211098863940
    1	   7.738629523537263	  11.106386548268766
    1	   7.889068794163041	  11.319111747272744
    1	   8.042097941620815	  11.535447190221456
    1	   8.197761551755610	  11.755454402919289
    1	   8.356104977976962	  11.979195960258714
    1	   8.517174354472891	  12.206735504150680
    1	   8.681016609651333	  12.438137761761238
    1	   8.847679479812975	  12.673468564059613
    1	   9.017211523059483	  12.912794864683189
    1	   9.189662133441143	  13.156184759124661
    1	   9.365081555348102	  13.403707504247119
    1	   9.543520898149319	  13.655433538132439
    1	   9.725032151083541	  13.911434500268843
    1	   9.909668198406658	  14.171783252083477
    1	  10.097482834799802	  14.436553897825780
    1	  10.288530781042704	  14.705821805807769
    1	  10.482867699956886	  14.979663630007330
    1	  10.680550212623306	  15.258157332040723
    1	  10.881635914879228	  15.541382203510667
    1	  11.086183394099054	  15.829418888736390
    1	  11.294252246264062	  16.122349407872200
    1	  11.505903093326024	  16.420257180421327
    1	  11.721197600869703	  16.723227049151610
    1	  11.940198496079478	  17.031345304420203
    1	  12.162969586015217	  17.344699708913986
    1	  12.389575776202788	  17.663379522813027
    1	  12.620083089544659	  17.987475529384348
    1	  12.854558685555993	  18.317080061013176
    1	  13.093070879931910	  18.652287025679339
    1	  13.335689164451670	  18.993191933886482
    1	  13.582484227225430	  19.339891926051621
    1	  13.833527973289593	  19.692485800363158
    1	  14.088893545556754	  20.051074041115310
    1	  14.348655346126225	  20.415758847527016
    1	  14.612889057961508	  20.786644163053772
    1	  14.881671666940933	  21.163835705200789
    1	  15.155081484287848	  21.547440995845893
    1	  15.433198169387062	  21.937569392081269
