 PROD	               ASSET	            valueWW0	            valueUS0	            valueUL0	            valueWW1	            valueUS1	            valueUL1
    0	   2.707538503285713	 -20.352432175562235	 -29.399894951969149	 -29.657766302490717	 -20.331454535638088	 -21.307513932843658	 -21.438789612224902
    0	   2.814671085906746	 -20.243916524737507	 -29.144952202861781	 -29.393656388027939	 -20.221532483229492	 -21.176977226869699	 -21.304298029336351
    0	   2.924899358632921	 -20.135199656655324	 -28.891880596830212	 -29.131734218428171	 -20.111407406191109	 -21.046762451956713	 -21.170107343996289
    0	   3.038312774149804	 -20.026261229361019	 -28.640605180598289	 -28.871982600348613	 -20.001020794550513	 -20.916882393829862	 -21.036363561307155
    0	   3.155003369956905	 -19.917148275135432	 -28.390715100797514	 -28.614284997562773	 -19.890336961230229	 -20.787179157410947	 -20.903058205509726
    0	   3.275065843058154	 -19.807894206879983	 -28.142033049110221	 -28.358135193919271	 -19.779280939229889	 -20.657489835252420	 -20.770099657139550
    0	   3.398597626810607	 -19.698485370093749	 -27.895035469595943	 -28.103539934703999	 -19.667683645551556	 -20.527707139592774	 -20.637373319108864
    0	   3.525698969993787	 -19.588886147350561	 -27.649723638071517	 -27.850888725758978	 -19.555644031119368	 -20.397413439814340	 -20.504521225245323
    0	   3.656473018163779	 -19.479048769138874	 -27.406139393681379	 -27.600152933702386	 -19.443360275285997	 -20.266876656472213	 -20.371119797040194
    0	   3.791025897358140	 -19.368932116917644	 -27.164113762947050	 -27.351435643895712	 -19.330835541414249	 -20.136595891960869	 -20.237655609397354
    0	   3.929466800219529	 -19.258486856259374	 -26.922283291713583	 -27.104290193955553	 -19.217301736016406	 -20.006441996143092	 -20.104526611019672
    0	   4.071908074607951	 -19.147597536641115	 -26.680125148948701	 -26.856900348684679	 -19.102906505728441	 -19.875448278245575	 -19.971237951039541
    0	   4.218465314773542	 -19.036116977580516	 -26.440044284429586	 -26.609794573960176	 -18.987964375992561	 -19.744530255897043	 -19.837503992372522
    0	   4.369257455163862	 -18.924161574889588	 -26.202795243367550	 -26.366062302367791	 -18.872680909078664	 -19.613504246901329	 -19.703852075744159
    0	   4.524406866941830	 -18.811779522304970	 -25.966562139675773	 -26.124671124088760	 -18.757079055254234	 -19.482388610279084	 -19.570109879800079
    0	   4.684039457292635	 -18.698496183588826	 -25.729745878828233	 -25.883888695530683	 -18.640718828099555	 -19.351296392486518	 -19.436406753595481
    0	   4.848284771600217	 -18.584324590253633	 -25.491427729116296	 -25.642045008372946	 -18.523627322927556	 -19.220114911831249	 -19.302886509357254
    0	   5.017276098576197	 -18.469610587054422	 -25.253317953875197	 -25.398741360734519	 -18.406062366067882	 -19.088747377435105	 -19.169409235965226
    0	   5.191150578426639	 -18.354477089294107	 -25.017187049140670	 -25.157073094029858	 -18.288156912400257	 -18.957126950335589	 -19.035818062037674
    0	   5.370049314144351	 -18.238899191670331	 -24.782729652663399	 -24.917930609675739	 -18.169879372306259	 -18.825237536569887	 -18.902002044820076
    0	   5.554117486017097	 -18.122621945555053	 -24.548946671767791	 -24.680246287037260	 -18.051056535039638	 -18.693234403270647	 -18.768011041205046
    0	   5.743504469444626	 -18.005720973670062	 -24.315293424669331	 -24.443007885468603	 -17.931775401897941	 -18.561310246257726	 -18.634013789106426
    0	   5.938363956160092	 -17.888373530045939	 -24.081563976081242	 -24.205877291832714	 -17.812183707497312	 -18.429479240550588	 -18.500090843900153
    0	   6.138854078954332	 -17.770647006503147	 -23.848098178814627	 -23.968796314743887	 -17.692333809696635	 -18.297671471217399	 -18.366216748949270
    0	   6.345137540004107	 -17.652492968169216	 -23.615303797217859	 -23.732307496595507	 -17.572179615938364	 -18.165787069885756	 -18.232343908691345
    0	   6.557381742908535	 -17.533889432118198	 -23.383169870587398	 -23.496659039400352	 -17.451720831359861	 -18.033753774977455	 -18.098384894383823
    0	   6.775758928540808	 -17.414941589157284	 -23.151767468429622	 -23.261779062051190	 -17.331054686384931	 -17.901691847716268	 -17.964382721703274
    0	   7.000446314825505	 -17.295730978569388	 -22.920904356274932	 -23.027680299932413	 -17.210251891596556	 -17.769702042661422	 -17.830469336119918
    0	   7.231626240554826	 -17.176259318322106	 -22.690248658588718	 -22.794045790292408	 -17.089315510751366	 -17.637799354532973	 -17.696687915499023
    0	   7.469486313360592	 -17.056521206304094	 -22.460010874326510	 -22.560765015999561	 -16.968249767706165	 -17.505975852367584	 -17.563077312988831
    0	   7.714219561961972	 -16.936579675712270	 -22.230722674655787	 -22.328268695200386	 -16.847104617229487	 -17.374214277477463	 -17.429681390137272
    0	   7.966024592812593	 -16.816505065053054	 -22.002548495231196	 -22.096934635491099	 -16.725939297401634	 -17.242548977021993	 -17.296468671710265
    0	   8.225105751274045	 -16.696320101652287	 -21.775513822187254	 -21.866832712777228	 -16.604773855712867	 -17.111056618402998	 -17.163445459198432
    0	   8.491673287446705	 -16.576036350375610	 -21.549404812090977	 -21.637851579620754	 -16.483620257945777	 -16.979779680291433	 -17.030673100153944
    0	   8.765943526792318	 -16.455692223482060	 -21.324140968274186	 -21.409833348508808	 -16.362518356094128	 -16.848742875895500	 -16.898171805970659
    0	   9.048139045686920	 -16.335344212485044	 -21.100028134247825	 -21.182919944366724	 -16.241529694682811	 -16.717959601207312	 -16.765963783304869
    0	   9.338488852046499	 -16.215041003893297	 -20.877143185249654	 -20.957285629363611	 -16.120678122456507	 -16.587434705427132	 -16.634053009237878
    0	   9.637228571171983	 -16.094801713956606	 -20.655373931208803	 -20.732881777691343	 -15.999978603652703	 -16.457202147498379	 -16.502457836967359
    0	   9.944600636964415	 -15.974659806228020	 -20.434685407654985	 -20.509636589624083	 -15.879460537240380	 -16.327295170770107	 -16.371216955966986
    0	  10.260854488665400	 -15.854659954771888	 -20.215104808396209	 -20.287553676888582	 -15.759156774581301	 -16.197737180052123	 -16.240356292161390
    0	  10.586246773282603	 -15.734809652235340	 -19.996750168020611	 -20.066726614073286	 -15.639081182911458	 -16.068540487646093	 -16.109891471946533
    0	  10.921041553864477	 -15.615130368418168	 -19.779699562410475	 -19.847250012276191	 -15.519253674950056	 -15.939720224981581	 -15.979834976477495
    0	  11.265510523793269	 -15.495649127782698	 -19.564096886253107	 -19.629256201580358	 -15.399697753917485	 -15.811325930719132	 -15.850210083659338
    0	  11.619933227270224	 -15.376394134140975	 -19.349943831709709	 -19.412786691237528	 -15.280438435113711	 -15.683396865226563	 -15.721045662531747
    0	  11.984597286171908	 -15.257379535978721	 -19.137215471944128	 -19.197821390465080	 -15.161487737866622	 -15.555952974917533	 -15.592366117684218
    0	  12.359798633461725	 -15.138625933544434	 -18.925965466570219	 -18.984394299418518	 -15.042863358440568	 -15.429004338715332	 -15.464185672585280
    0	  12.745841753346063	 -15.020155795634274	 -18.716311308494834	 -18.772613011537484	 -14.924585295141444	 -15.302545560895567	 -15.336514268035318
    0	  13.143039928369985	 -14.901990912614053	 -18.508303836793257	 -18.562542370537390	 -14.806671628153115	 -15.176582113762079	 -15.209368571533949
    0	  13.551715493652951	 -14.784145919856552	 -18.301932013871824	 -18.354179058679534	 -14.689135369619930	 -15.051133447228308	 -15.082767341613371
    0	  13.972200098470935	 -14.666638246544867	 -18.097194323515048	 -18.147514337243720	 -14.571992965524956	 -14.926218282889053	 -14.956730852186920
    0	  14.404834975397117	 -14.549486111566031	 -17.894156070370290	 -17.942603178738256	 -14.455256317793927	 -14.801841063703986	 -14.831280683845590
    0	  14.849971217219700	 -14.432706390763508	 -17.692891669593109	 -17.739518445481981	 -14.338939339432891	 -14.678012345171577	 -14.706443414773128
    0	  15.307970061861486	 -14.316313091924576	 -17.493478986134409	 -17.538338535572294	 -14.223053969678128	 -14.554746466324897	 -14.582228783726448
    0	  15.779203185532456	 -14.200320843395582	 -17.295977654867325	 -17.339127517871582	 -14.107612745232023	 -14.432060940439788	 -14.458651583624825
    0	  16.264053004353240	 -14.084742697719529	 -17.100401256968318	 -17.141898633942390	 -13.992625670241363	 -14.309969949413642	 -14.335706583279860
    0	  16.762912984694282	 -13.969592395959701	 -16.906794389543386	 -16.946698588998956	 -13.878104071067090	 -14.188486491460711	 -14.213394058790687
    0	  17.276187962482517	 -13.854882760723745	 -16.715122845050637	 -16.753495627197044	 -13.764058593999124	 -14.067620048484386	 -14.091721768286472
    0	  17.804294471734682	 -13.740625553119216	 -16.525355229517178	 -16.562253414240693	 -13.650498961353559	 -13.947379463383459	 -13.970700421978025
    0	  18.347661082583901	 -13.626831776675395	 -16.337494828363880	 -16.372969957721576	 -13.537434034704559	 -13.827766396822653	 -13.850330703870794
    0	  18.906728749073878	 -13.513512452698262	 -16.151567517459565	 -16.185671763033938	 -13.424872862946545	 -13.708784629245086	 -13.730614935874083
    0	  19.481951167002819	 -13.400677869594853	 -15.967559232087220	 -16.000344446054477	 -13.312823888054906	 -13.590441313923479	 -13.611559108525313
    0	  20.073795142107674	 -13.288337435814459	 -15.785455560003850	 -15.816968985179233	 -13.201294773484520	 -13.472742834664340	 -13.493170037708895
    0	  20.682740968887291	 -13.176500198154233	 -15.605281246650124	 -15.635568024165549	 -13.090292839563823	 -13.355692520697033	 -13.375450441705794
    0	  21.309282820372090	 -13.065175026404026	 -15.427060318726779	 -15.456166797670795	 -12.979825289360011	 -13.239295815540796	 -13.258404319957071
    0	  21.953929149156366	 -12.954370252223590	 -15.250782411692180	 -15.278753764406458	 -12.869898863777520	 -13.123560396355961	 -13.142038832891330
    0	  22.617203100018923	 -12.844093679541109	 -15.076435947423477	 -15.103315721186581	 -12.760519833128164	 -13.008491532281361	 -13.026359457935813
    0	  23.299642934466547	 -12.734352929506008	 -14.904011231531531	 -14.929840810967169	 -12.651694302908936	 -12.894092372645883	 -12.911368791684438
    0	  24.001802467545247	 -12.625155391040460	 -14.733511832261309	 -14.758331917838644	 -12.543428203861305	 -12.780365953569421	 -12.797069314788827
    0	  24.724251517273323	 -12.516507971719390	 -14.564927194951334	 -14.588777164611718	 -12.435727071502544	 -12.667316202819427	 -12.683464164094353
    0	  25.467576367061440	 -12.408417209220124	 -14.398242872160495	 -14.421160609758763	 -12.328596114756234	 -12.554946562657625	 -12.570556534968102
    0	  26.232380241494525	 -12.300889366913566	 -14.233444623503836	 -14.255466228199744	 -12.222040311851721	 -12.443259463628948	 -12.458348415439072
    0	  27.019283795861874	 -12.193930428986638	 -14.070526363236276	 -14.091686876268870	 -12.116064414227216	 -12.332257008088584	 -12.346841422861008
    0	  27.828925619832713	 -12.087546057622951	 -13.909475809572475	 -13.929809087185062	 -12.010672896991704	 -12.221941822459952	 -12.236037560540217
    0	  28.661962755685852	 -11.981741611178776	 -13.750277638553110	 -13.769816197045481	 -11.905869977802816	 -12.112316210580211	 -12.125938770190666
    0	  29.519071231514047	 -11.876522174689443	 -13.592918853244846	 -13.611693916467525	 -11.801659656569280	 -12.003381890958094	 -12.016546359875012
    0	  30.400946609835739	 -11.771892600102181	 -13.437389859716188	 -13.455431630672338	 -11.698045713525117	 -11.895140528047673	 -11.907861517590538
    0	  31.308304552059560	 -11.667857474861247	 -13.283677230451824	 -13.301014852655079	 -11.595031704760657	 -11.787594052537782	 -11.799885685561987
    0	  32.241881399259285	 -11.564421113872092	 -13.131765564240247	 -13.148427070624191	 -11.492620987679752	 -11.680744055591887	 -11.692620087138980
    0	  33.202434769730999	 -11.461587609528792	 -12.981640760898836	 -12.997653159860047	 -11.390816667228030	 -11.574591667642226	 -11.586065479590298
    0	  34.190744173817144	 -11.359360911075651	 -12.833289094096509	 -12.848678424875404	 -11.289621711862001	 -11.469138015996599	 -11.480222562726993
    0	  35.207611646496368	 -11.257744770035970	 -12.686695322107811	 -12.701486625321373	 -11.189038980495638	 -11.364384258243303	 -11.375092089805662
    0	  36.253862398252807	 -11.156742605868708	 -12.541843642605246	 -12.556060377410645	 -11.089070885375888	 -11.260331053765324	 -11.270674393361265
    0	  37.330345484752499	 -11.056357722178241	 -12.398718870959714	 -12.412383366178180	 -10.989719775964705	 -11.156978910193336	 -11.166969606111323
    0	  38.437934495871005	 -10.956594224693877	 -12.257305437839179	 -12.270439157591357	 -10.890987614823835	 -11.054328080217966	 -11.063977636008621
    0	  39.577528264630907	 -10.857458577674592	 -12.117586634855893	 -12.130210114524738	 -10.792876278344600	 -10.952378861412377	 -10.961698409363082
    0	  40.750051596624701	 -10.758953462216054	 -11.979546255200891	 -11.991679130289612	 -10.695386435771196	 -10.851130147530618	 -10.860130615105977
    0	  41.956456020515084	 -10.661080775813344	 -11.843167933293707	 -11.854829066972723	 -10.598520951223444	 -10.750582960428984	 -10.759274598811205
    0	  43.197720560221484	 -10.563842240577989	 -11.708434042057695	 -11.719641505582384	 -10.502281526725055	 -10.650737782084610	 -10.659126688076617
    0	  44.474852529419636	 -10.467238769733413	 -11.575326240688945	 -11.586097417723812	 -10.406670672814609	 -10.551597224722540	 -10.559686849807226
    0	  45.788888348999080	 -10.371272576482051	 -11.443811336083119	 -11.454163116157684	 -10.311694209628635	 -10.453165767404393	 -10.460959531320226
    0	  47.140894388141525	 -10.275945054731014	 -11.313869419560216	 -11.323817898060552	 -10.217353055708998	 -10.355440832517841	 -10.362942608391879
    0	  48.531967829703191	 -10.181258303862080	 -11.185489187534678	 -11.195049702543795	 -10.123648873557752	 -10.258422032387584	 -10.265635667963471
    0	  49.963237560602892	 -10.087216405689457	 -11.058646961149357	 -11.067834438701144	 -10.030582268902547	 -10.162108403387972	 -10.169041902202874
    0	  51.435865087938907	  -9.993817510850061	 -10.933324277750266	 -10.942152987935740	  -9.938153101088648	 -10.066497556256047	 -10.073161807242752
    0	  52.951045481577594	  -9.901061812915684	 -10.809522528079961	 -10.818005664804044	  -9.846366163925309	  -9.971593088285019	  -9.977998549346045
    0	  54.510008343979123	  -9.808949909605571	 -10.687232346565850	 -10.695382730281009	  -9.755221450364575	  -9.877395173672658	  -9.883552607233064
    0	  56.114018808047234	  -9.717482088848158	 -10.566439240510404	 -10.574269271717986	  -9.664717545344434	  -9.783899628528099	  -9.789822732764959
    0	  57.764378563812329	  -9.626661781862605	 -10.447134705369150	 -10.454656011710773	  -9.574854534898028	  -9.691107454280811	  -9.696809688094572
    0	  59.462426914782107	  -9.536489019960069	 -10.329306079685793	 -10.336529902745141	  -9.485631716858743	  -9.599018104795881	  -9.604512323866089
    0	  61.209541864815861	  -9.446962966642836	 -10.212945378049175	 -10.219882236615119	  -9.397047726177805	  -9.507629960403831	  -9.512928361570255
    0	  63.007141236405005	  -9.358083776000404	 -10.098038793954336	 -10.104698946092450	  -9.309101999464861	  -9.416942472345802	  -9.422054580088167
    0	  64.856683821267822	  -9.269850864972440	  -9.984572329036020	  -9.990965568666654	  -9.221793674885053	  -9.326954282783831	  -9.331886434091297
    0	  66.759670564190785	  -9.182263283516793	  -9.872527834039984	  -9.878663754071555	  -9.135121519608514	  -9.237663686962559	  -9.242422003313223
    0	  68.717645781079014	  -9.095320509512455	  -9.761877121322035	  -9.767765628055749	  -9.049084726748783	  -9.149068646748185	  -9.153659142396201
    0	  70.732198412202351	  -9.009021702765217	  -9.652604266556581	  -9.658254991885485	  -8.963682188057641	  -9.061165861208067	  -9.065594257915011
    0	  72.804963311656010	  -8.923365820576374	  -9.544693111170941	  -9.550115593610565	  -8.878912578682506	  -8.973953405723774	  -8.978225233998163
    0	  74.937622574080706	  -8.838351979264251	  -9.438120272591522	  -9.443324094104584	  -8.794774694496569	  -8.887429193534842	  -8.891549863040936
    0	  77.131906899719596	  -8.753978989336600	  -9.332869236986497	  -9.337863213894940	  -8.711267132319751	  -8.801590246858408	  -8.805564948815324
    0	  79.389596998920211	  -8.670245563559499	  -9.228923686625890	  -9.233716282707322	  -8.628388265043174	  -8.716434172976019	  -8.720267921820410
    0	  81.712525037219976	  -8.587150423890304	  -9.126259986510084	  -9.130859713533859	  -8.546136505934655	  -8.631958422509243	  -8.635656116737749
    0	  84.102576122189461	  -8.504692029483701	  -9.024858561120261	  -9.029273366451266	  -8.464510172598541	  -8.548159608776968	  -8.551725972983862
    0	  86.561689833238859	  -8.422868700036410	  -8.924702216232481	  -8.928939615766975	  -8.383507132295120	  -8.465034434375928	  -8.468474039297181
    0	  89.091861795629356	  -8.341678785238223	  -8.825771220924530	  -8.829838559757830	  -8.303125552037251	  -8.382580188208708	  -8.385897310153158
    0	  91.695145299967734	  -8.261120224195563	  -8.728043010884235	  -8.731947466677710	  -8.223365435800698	  -8.300795659723454	  -8.303994594652934
    0	  94.373652968496771	  -8.181190945426394	  -8.631501747562998	  -8.635249885559229	  -8.144224656283964	  -8.219677305761337	  -8.222762129364211
    0	  97.129558469535269	  -8.101889796047940	  -8.536132807636138	  -8.539730896180597	  -8.065701480385421	  -8.139222576313527	  -8.142197273044365
    0	  99.965098281458040	  -8.023215802322815	  -8.441915064642675	  -8.445369416621141	  -7.987793662585631	  -8.059428166864402	  -8.062296577254777
    0	 102.882573507647322	  -7.945166898636219	  -8.348834356423815	  -8.352150708288130	  -7.910499835494162	  -7.980291515436478	  -7.983057263338044
    0	 105.884351743889738	  -7.867741001965380	  -8.256872959585639	  -8.260056995554679	  -7.833818877647932	  -7.901810887802071	  -7.904477574075139
    0	 108.972868999732071	  -7.790935989216770	  -8.166012866388053	  -8.169070041411464	  -7.757748625267116	  -7.823983001303818	  -7.826554073552136
    0	 112.150631675357559	  -7.714750484890319	  -8.076241732111075	  -8.079177054946580	  -7.682287631646972	  -7.746805415808753	  -7.749284172016889
    0	 115.420218595584998	  -7.639182856063466	  -7.987542351483389	  -7.990360847083261	  -7.607434206593652	  -7.670275806462495	  -7.672665488879175
    0	 118.784283102641851	  -7.564231067572598	  -7.899899108687643	  -7.902605521087549	  -7.533186297886941	  -7.594391053021252	  -7.596694765475907
    0	 122.245555209410981	  -7.489893414376360	  -7.813298583044339	  -7.815897393746103	  -7.459542203068703	  -7.519148638400188	  -7.521369372319943
    0	 125.806843814895657	  -7.416167937664950	  -7.727725185616429	  -7.730220787407172	  -7.386500014832869	  -7.444545936555386	  -7.446686604477846
    0	 129.471038983704346	  -7.343052546159070	  -7.643164234360271	  -7.645560804209251	  -7.314057649953242	  -7.370579941952574	  -7.372643350343073
    0	 133.241114291401544	  -7.270545253478621	  -7.559602248492342	  -7.561903761098930	  -7.242213033532028	  -7.297247798368149	  -7.299236655973935
    0	 137.120129237630067	  -7.198643923582957	  -7.477025037477326	  -7.479235339951983	  -7.170963923975617	  -7.224546539423040	  -7.226463473633980
    0	 141.111231728963531	  -7.127346276001565	  -7.395418504938629	  -7.397541286142925	  -7.100307934945508	  -7.152472970183909	  -7.154320517433190
    0	 145.217660633501509	  -7.056649950513819	  -7.314769395458076	  -7.316808172356753	  -7.030242626548472	  -7.081023902198054	  -7.082804511823599
    0	 149.442748409283439	  -6.986552425149452	  -7.235064063686568	  -7.237022230666835	  -6.960765420245853	  -7.010196063021746	  -7.011912105086009
    0	 153.789923808651281	  -6.917051055620456	  -7.156289014146200	  -7.158169825145366	  -6.891873685005697	  -6.939986084198913	  -6.941639845716603
    0	 158.262714660759030	  -6.848143092984998	  -7.078431228741969	  -7.080237796022434	  -6.823564751293047	  -6.870390606160814	  -6.871984295783654
    0	 162.864750734483721	  -6.779825695209779	  -7.001477606973972	  -7.003212924611542	  -6.755835876161573	  -6.801406222030607	  -6.802941973550903
    0	 167.599766684062956	  -6.712095987627282	  -6.925415362894301	  -6.927082297509499	  -6.688684314015522	  -6.733029510651007	  -6.734509382492158
    0	 172.471605079850434	  -6.644951050151242	  -6.850232010556434	  -6.851833309099151	  -6.622107332630873	  -6.665257104117861	  -6.666683082010273
    0	 177.484219526645859	  -6.578387926794037	  -6.775915188301059	  -6.777453487508222	  -6.556102276726976	  -6.598085732524154	  -6.599459729850598
    0	 182.641677872133812	  -6.512403660733776	  -6.702452857262940	  -6.703930682216378	  -6.490666484879956	  -6.531512114575637	  -6.532835982674698
    0	 187.948165508031963	  -6.446995320290828	  -6.629833300706292	  -6.631253070529302	  -6.425797111110757	  -6.465532796763385	  -6.466808325781299
    0	 193.407988766628506	  -6.382159992349595	  -6.558045002617471	  -6.559409037904038	  -6.361491205117718	  -6.400144227398811	  -6.401373145915684
    0	 199.025578415467606	  -6.317894687583433	  -6.487076556895838	  -6.488387085512793	  -6.297745701762269	  -6.335342740912010	  -6.336526720837293
    0	 204.805493253013822	  -6.254196305976458	  -6.416916680977023	  -6.418175841120405	  -6.234557342905204	  -6.271124483070503	  -6.272265141410371
    0	 210.752423808219334	  -6.191061661552995	  -6.347554206537349	  -6.348764050621453	  -6.171922756801258	  -6.207485496155636	  -6.208584393306002
    0	 216.871196146991878	  -6.128487449617337	  -6.278978031145906	  -6.280140530249779	  -6.109838618133470	  -6.144421890526874	  -6.145480529064440
    0	 223.166775788653098	  -6.066470249908886	  -6.211177159348713	  -6.212294205311347	  -6.048301622583600	  -6.081929806629581	  -6.082949637601018
    0	 229.644271735569305	  -6.005006615428618	  -6.144140834374245	  -6.145214240331555	  -5.987308435540520	  -6.020005368309739	  -6.020987790921462
