 PROD	               ASSET	             saveWW0	             saveUS0	             saveUL0	             saveWW1	             saveUS1	             saveUL1
    0	   2.215352057247619	   1.710191539571053	   1.978555825525834	   1.880332960723799	   1.716501474671340	   1.673257528018049	   1.581279385050347
    0	   2.308262480058741	   1.788505414235445	   2.065017198086798	   1.965882919763516	   1.798178800985484	   1.752981817116126	   1.660735422835588
    0	   2.403857631171228	   1.870596196598001	   2.157554599511477	   2.055278227382319	   1.881949463744959	   1.835523457822997	   1.743357415864987
    0	   2.502215088168239	   1.956334217413486	   2.248295296043059	   2.150821777672236	   1.967673309132701	   1.920465726109814	   1.828875373772233
    0	   2.603414670305364	   2.044724201360790	   2.341374404284387	   2.244660203253860	   2.056076391711628	   2.007974921082258	   1.916875419263381
    0	   2.707538503285713	   2.135915214006753	   2.437886642603247	   2.340917589342399	   2.147286394447125	   2.099033313034446	   2.007524799566482
    0	   2.814671085906746	   2.230405322128141	   2.537251363409048	   2.440693692001114	   2.241867059470024	   2.195000846716135	   2.101809456577905
    0	   2.924899358632921	   2.328141253759817	   2.639469490300911	   2.543410324324277	   2.339954366135822	   2.291993746505600	   2.201096939474312
    0	   3.038312774149804	   2.428548809265814	   2.745171083026555	   2.649068444203091	   2.441279514833445	   2.392454872095551	   2.301500533422338
    0	   3.155003369956905	   2.531667245649242	   2.855346820420904	   2.758306091482937	   2.546150708231529	   2.496986081099635	   2.403857277423596
    0	   3.275065843058154	   2.638036845365603	   2.967277625924302	   2.872119578299544	   2.655084583852399	   2.603414731933814	   2.502215091157189
    0	   3.398597626810607	   2.747936482466357	   3.082382700103577	   2.987780061304759	   2.769222352340961	   2.707539156799235	   2.606762002976698
    0	   3.525698969993787	   2.861641558055766	   3.200994760361435	   3.106718784519134	   2.883725108555162	   2.819091966837778	   2.726294050040625
    0	   3.656473018163779	   2.979261021897787	   3.322562783725769	   3.229268541788700	   3.001354599244613	   2.936025077467243	   2.847256397063902
    0	   3.791025897358140	   3.100798672472764	   3.449533814102124	   3.354875803580195	   3.122811219539474	   3.056668094749706	   2.968225736741345
    0	   3.929466800219529	   3.226633592960528	   3.585169523993980	   3.486006752372830	   3.259104598397131	   3.189379434021502	   3.093019839075655
    0	   4.071908074607951	   3.357664430846728	   3.721019114070707	   3.625951108381099	   3.390089861309313	   3.318186311737281	   3.229939301341267
    0	   4.218465314773542	   3.493889503437849	   3.852803162791353	   3.766203872273159	   3.525698991710529	   3.452295566646345	   3.363123436491697
    0	   4.369257455163862	   3.632238712268907	   3.993715949050910	   3.902449549807180	   3.656473440927535	   3.591377974014547	   3.501734702241281
    0	   4.524406866941830	   3.775019759872209	   4.142841595070267	   4.047981902274387	   3.791025699081569	   3.733375642971183	   3.645456724687187
    0	   4.684039457292635	   3.927289486507020	   4.300332713961811	   4.201884918194209	   3.937679157826699	   3.879392814132021	   3.791024924033256
    0	   4.848284771600217	   4.071908720763299	   4.463070034168829	   4.364326492020147	   4.090080892932178	   4.031380059900544	   3.929467501359616
    0	   5.017276098576197	   4.218468098402780	   4.622566804790545	   4.524405533573077	   4.245773317451326	   4.188164005664783	   4.076652984157035
    0	   5.191150578426639	   4.379026365470849	   4.784148507073323	   4.684039593454922	   4.405812840529053	   4.350291481446468	   4.238798120535012
    0	   5.370049314144351	   4.547388929349216	   4.953604006871854	   4.848285646914090	   4.573063442776274	   4.517303007035059	   4.405826062328647
    0	   5.554117486017097	   4.720573873618800	   5.130858250695718	   5.019133021731323	   4.745138127810055	   4.684038441030362	   4.576627063231055
    0	   5.743504469444626	   4.897116093216415	   5.314226533761035	   5.202529314895696	   4.920768268412441	   4.848286383640115	   4.751597574685379
    0	   5.938363956160092	   5.078025728203296	   5.503512426726182	   5.391844671776498	   5.100846931801586	   5.017276248406913	   4.931882407463196
    0	   6.138854078954332	   5.264513846662166	   5.696719410750479	   5.585093644809232	   5.286399418461585	   5.201642421772514	   5.117960709669792
    0	   6.345137540004107	   5.457765690983653	   5.894563346196445	   5.782984260197602	   5.478489898410515	   5.394033029027799	   5.310008719930298
    0	   6.557381742908535	   5.656047391907085	   6.098681471570907	   5.987136569743977	   5.675696586817580	   5.591271481851318	   5.508733282517515
    0	   6.775758928540808	   5.859113860147602	   6.308389307977042	   6.196884111002251	   5.877772088678599	   5.793361399161153	   5.712493079928763
    0	   7.000446314825505	   6.067854171086116	   6.525237621228897	   6.413764072350728	   6.085493298623094	   6.001362420187237	   5.921291403698586
    0	   7.231626240554826	   6.283245520811034	   6.749694616393932	   6.638240432655294	   6.299698954331527	   6.215615183724021	   6.136194276994240
    0	   7.469486313360592	   6.505101290309708	   6.979686505611359	   6.868255197007766	   6.520276218396390	   6.436551546361827	   6.345137682053596
    0	   7.714219561961972	   6.732738137364191	   7.214429908732439	   7.103031732883642	   6.746871687427308	   6.664199034398297	   6.557382396763398
    0	   7.966024592812593	   6.966557882016962	   7.455626237210155	   7.344268651577937	   6.979678872394548	   6.897933928114238	   6.786646096446798
    0	   8.225105751274045	   7.207333748453121	   7.703835871683740	   7.592513261727400	   7.219379054931391	   7.137983455898153	   7.026702928638236
    0	   8.491673287446705	   7.455267751446161	   7.960266343251240	   7.848974285303234	   7.466188322653236	   7.385053213719730	   7.273778641238418
    0	   8.765943526792318	   7.710195941784684	   8.224540333536222	   8.113274144260112	   7.714217443731648	   7.639240403880834	   7.527968262523240
    0	   9.048139045686920	   7.966021906799182	   8.491672435295673	   8.384016352400547	   7.966025196620482	   7.900987598553538	   7.789724366958620
    0	   9.338488852046499	   8.225104863986429	   8.765943132155696	   8.662408393754275	   8.225106960541590	   8.170533309876651	   8.059268262314111
    0	   9.637228571171983	   8.491675230427658	   9.048137722190893	   8.949479451615632	   8.491675230427701	   8.447648203164341	   8.336389999893299
    0	   9.944600636964415	   8.765944487177734	   9.338488974115142	   9.245140358124393	   8.766443293356437	   8.732714864947182	   8.621459123741795
    0	  10.260854488665400	   9.054077957546154	   9.637230615044384	   9.549336474619270	   9.057459480630795	   9.026046727614796	   8.914788831445952
    0	  10.586246773282603	   9.354612394677941	   9.944600010505809	   9.861842193591121	   9.356943070016749	   9.328005361143049	   9.216748795044824
    0	  10.921041553864477	   9.663805318401494	  10.260856197708714	  10.183071986960702	   9.665077478994990	   9.637222881439715	   9.527533451822350
    0	  11.265510523793269	   9.981832850600705	  10.586896756772131	  10.512893285571549	   9.982054597604801	   9.944601126339164	   9.847210761196495
    0	  11.619933227270224	  10.309215006330406	  10.925484519640987	  10.852279270544035	  10.308355106895265	  10.260855357652582	  10.176031789043215
    0	  11.984597286171908	  10.646100137697017	  11.273646070814888	  11.201686411388106	  10.644163691652356	  10.586246452311032	  10.514330105604113
    0	  12.359798633461725	  10.992732638144590	  11.631210460234673	  11.560973981154806	  10.989689610813606	  10.921372056936653	  10.862528331533781
    0	  12.745841753346063	  11.349347118972769	  11.998809606648464	  11.929974702180337	  11.345214240710373	  11.278267439974238	  11.220919778555311
    0	  13.143039928369985	  11.716398111095623	  12.377134041590667	  12.309337787544225	  11.711172041825108	  11.645473505065116	  11.589683232260574
    0	  13.551715493652951	  12.094128930954801	  12.766453382993987	  12.699763704213618	  12.087723423401240	  12.023249925367372	  11.969100166450559
    0	  13.972200098470935	  12.482829553783395	  13.166597271613258	  13.101537111127907	  12.475318895171137	  12.412173957409737	  12.359438557947461
    0	  14.404834975397117	  12.882788919709240	  13.577777505302354	  13.514487459341186	  12.874174818359338	  12.812460195150374	  12.745839508390887
    0	  14.849971217219700	  13.294434828415611	  14.000219365699371	  13.938830738592779	  13.284714755367768	  13.224378061142419	  13.143039243512970
    0	  15.307970061861486	  13.718041542406764	  14.434313446682047	  14.374815908275167	  13.707187678256499	  13.648163748869839	  13.551715215485883
    0	  15.779203185532456	  14.154025055387008	  14.880779653167103	  14.822837448978097	  14.142050117172701	  14.084235560465409	  13.972998012774497
    0	  16.264053004353240	  14.602694673352365	  15.339618567748655	  15.283634572180276	  14.589588501924263	  14.532914442667451	  14.421680769986960
    0	  16.762912984694282	  15.064432755881782	  15.811889373551052	  15.757211796803592	  15.050201437357307	  14.994689173689228	  14.883459715294691
    0	  17.276187962482517	  15.539623266173530	  16.297989503458105	  16.244642470585919	  15.524243832384819	  15.469843453227201	  15.358611673030117
    0	  17.804294471734682	  16.028693349584501	  16.797994371912289	  16.746344446385599	  16.012160227420601	  15.958975893037834	  15.847746041638985
    0	  18.347661082583901	  16.532016140730285	  17.312025981998687	  17.262401811884061	  16.514334165254365	  16.462478399219556	  16.351256469761481
    0	  18.906728749073878	  17.050025580722700	  17.840893883038255	  17.792946779623740	  17.031165738121999	  16.980694696456212	  16.869462284956175
    0	  19.481951167002819	  17.583149087958699	  18.385047495502658	  18.338796955119058	  17.563109328044224	  17.513977850536200	  17.402754275509373
    0	  20.073795142107674	  18.131842118741844	  18.944478400969185	  18.900429311028081	  18.110614073956988	  18.062880108746391	  17.951661686987485
    0	  20.682740968887291	  18.696552520080889	  19.519559062962429	  19.477837655595689	  18.674119552591325	  18.627859390257029	  18.516636397882312
    0	  21.309282820372090	  19.277740119396785	  20.111130670670665	  20.071415720566662	  19.254089695854230	  19.209268870473199	  19.098051590114430
    0	  21.953929149156366	  19.875896778723366	  20.719693104984724	  20.682016356172731	  19.851025777247312	  19.807576416517122	  19.696357611030564
    0	  22.617203100018923	  20.491514181566679	  21.345704579615774	  21.309275853594023	  20.465410719198921	  20.423383136511411	  20.312166145234865
    0	  23.299642934466547	  21.125110133413749	  21.989457804458787	  21.953916479708333	  21.097745311620308	  21.057194825605336	  20.945982247214239
    0	  24.001802467545247	  21.777181347380406	  22.651652012181728	  22.617191346394343	  21.748562619663176	  21.709528812252469	  21.598311986468691
    0	  24.724251517273323	  22.448304296755030	  23.332858714751250	  23.299642820885129	  22.418410542868454	  22.380869301016741	  22.269654156222618
    0	  25.467576367061440	  23.139010528348365	  24.033635235359085	  24.001794701863428	  23.107824831621659	  23.071824733964085	  22.960610922124566
    0	  26.232380241494525	  23.849879283761567	  24.754382246309849	  24.724243129776067	  23.817391637004171	  23.782974595599342	  23.671769967248530
    0	  27.019283795861874	  24.581492407229106	  25.495776886250891	  25.467576824274662	  24.547694551960419	  24.514910487561593	  24.403697645808020
    0	  27.828925619832713	  25.334444911500590	  26.258460555716091	  26.232368544491518	  25.299330480734962	  25.268187982613401	  25.156978971057942
    0	  28.661962755685852	  26.109395981149454	  27.043001642704571	  27.019271806720393	  26.072927605295916	  26.043452993536835	  25.932247406578618
    0	  29.519071231514047	  26.906938811756703	  27.849940889176207	  27.828914055570536	  26.869118906217626	  26.841370481519387	  26.730169315044062
    0	  30.400946609835739	  27.727756806647744	  28.679987978214527	  28.661961318525250	  27.688559749004444	  27.662581811732512	  27.551378672966141
    0	  31.308304552059560	  28.572535419707044	  29.533836822413562	  29.519070809163722	  28.531942799923641	  28.507737271329386	  28.396535438440836
    0	  32.241881399259285	  29.441939693147425	  30.412163073000691	  30.400942491968323	  29.399959753534645	  29.377561067718823	  29.266363140836582
    0	  33.202434769730999	  30.336716213529488	  31.315618835869088	  31.308301546690963	  30.293326841440624	  30.272763350987244	  30.161578568012864
    0	  34.190744173817144	  31.257586708113401	  32.244989981802078	  32.241870916898492	  31.212769271303564	  31.194104548430790	  31.082895530697535
    0	  35.207611646496368	  32.205311274107004	  33.202436150680910	  33.202430549260718	  32.159040340827559	  32.142285952285278	  32.031099419203329
    0	  36.253862398252807	  33.180669606759615	  34.190751082231500	  34.190725947224827	  33.132958767505258	  33.118148882740783	  33.006951947411210
    0	  37.330345484752499	  34.184459313496355	  35.207620217534711	  35.207606369949808	  34.135299439182916	  34.122482613827209	  34.011278178036846
    0	  38.437934495871005	  35.207602726457651	  36.253863906091389	  36.253601973940626	  35.166912109913426	  35.156113847915719	  35.044924286575842
    0	  39.577528264630907	  36.253855889096613	  37.330348606588331	  37.327922378330086	  36.228628130985626	  36.219886154308988	  36.108700560150574
    0	  40.750051596624701	  37.330337015189890	  38.437935321228437	  38.433068521108297	  37.321380776271646	  37.314753744404840	  37.203562622264030
    0	  41.956456020515084	  38.437934347020004	  39.577527264038388	  39.569912809009764	  38.437934346998581	  38.437931509279224	  38.330300549765994
    0	  43.197720560221484	  39.577529106197829	  40.750060147562628	  40.739428053235400	  39.577529106086104	  39.577515482785628	  39.490087499968851
    0	  44.474852529419636	  40.750061973214009	  41.956466368312782	  41.942558098705355	  40.750036418917702	  40.750056840158599	  40.683639195556466
    0	  45.788888348999080	  41.956449940318969	  43.197736048600639	  43.180776108309381	  41.956449940281168	  41.956462140259447	  41.911693934340128
    0	  47.140894388141525	  43.197731653063343	  44.474855741164959	  44.454676794101843	  43.197714917442831	  43.197714124208481	  43.175627121741066
    0	  48.531967829703191	  44.474874048967152	  45.788890293581161	  45.765023745440004	  44.474846176414232	  44.474865412820229	  44.474847522411714
    0	  49.963237560602892	  45.792757401296420	  47.140895987183242	  47.113251389928266	  45.788882094723661	  45.788886343885665	  45.788873574524025
    0	  51.435865087938907	  47.164183927884402	  48.531965762984164	  48.500320926495249	  47.140909767260631	  47.140894117697961	  47.140898102023897
    0	  52.951045481577594	  48.575575583170213	  49.963231057346611	  49.926519919948312	  48.531965806267571	  48.531970894099295	  48.531969501734629
    0	  54.510008343979123	  50.028104637057659	  51.435860935709890	  51.393381757157115	  49.963253256280098	  49.975523173912975	  49.963231670674823
    0	  56.114018808047234	  51.522708807664252	  52.951046793800799	  52.902290540083172	  51.449329734081118	  51.470888774080997	  51.435863081051643
    0	  57.764378563812329	  53.060843482795917	  54.509993805681255	  54.454123554876745	  52.985630658436790	  53.009718223802011	  52.951049693440005
    0	  59.462426914782107	  54.643828097442935	  56.114003007000541	  56.050324795568571	  54.566779999187162	  54.593359168849787	  54.510005991346020
    0	  61.209541864815861	  56.272885133140740	  57.764373167456860	  57.691925655983233	  56.194008064190513	  56.223044731596971	  56.114050191393254
    0	  63.007141236405005	  57.949396459371570	  59.462418112731946	  59.380432082801910	  57.868708598674367	  57.900127211418251	  57.788950324272733
    0	  64.856683821267822	  59.674779533680599	  61.209510383653502	  61.117246886885042	  59.592243199667315	  59.625996630445222	  59.514832254680847
    0	  66.759670564190785	  61.450390897121359	  63.007138282894225	  62.903980392420621	  61.365967738048795	  61.402094016198923	  61.290921661201331
    0	  68.717645781079014	  63.277714989616896	  64.852847134886218	  64.742660561359216	  63.191405374838624	  63.230001916727090	  63.118852683763791
    0	  70.732198412202351	  65.158241404840737	  66.744230206979637	  66.634044094300933	  65.070058042844664	  65.111119600412138	  64.999955657385641
    0	  72.804963311656010	  67.093518135231989	  68.689903020793622	  68.579721138047802	  67.003441887576841	  67.046948813148973	  66.935785864567762
    0	  74.937622574080706	  69.085132424883625	  70.691947356990866	  70.581768904614606	  68.993128670308025	  69.039176306730155	  68.928020627972018
    0	  77.131906899719596	  71.134724101921748	  72.751545453043363	  72.641336285602890	  71.040829323833293	  71.089376806601408	  70.978228300445693
    0	  79.389596998920211	  73.243991997175812	  74.870338506379895	  74.760134553670966	  73.148174909919263	  73.199249531465924	  73.088079442792051
    0	  81.712525037219976	  75.414628022962987	  77.050629666378768	  76.940429166583797	  75.316932850197119	  75.370591446128415	  75.259414483257913
    0	  84.102576122189461	  77.648507403042586	  79.293926003518123	  79.183720155467626	  77.548877033064244	  77.605179772766718	  77.494029786418608
    0	  86.561689833238859	  79.947346563103125	  81.601875828454610	  81.491655008941891	  79.845912378781023	  79.904892243169357	  79.793706591206274
    0	  89.091861795629356	  82.313149102050630	  83.976571842078030	  83.866383356136751	  82.209541504793179	  82.271182323252560	  82.160037985752822
    0	  91.695145299967734	  84.747849992577486	  86.420352101801456	  86.310081988218769	  84.642061608124394	  84.706512876687199	  84.595342993322475
    0	  94.373652968496771	  87.253364995049182	  88.934507126817351	  88.824268130506510	  87.145290578667399	  87.212559481121474	  87.101411586435887
    0	  97.129558469535269	  89.831520721300606	  91.521020155142210	  91.410734171548398	  89.721533169499452	  89.791582599510050	  89.680460288465952
    0	  99.965098281458040	  92.484754719435571	  94.182741341623029	  94.072471711285075	  92.372649690135418	  92.445644529163005	  92.334485763089063
    0	 102.882573507647322	  95.215097290617081	  96.921035380084746	  96.810770544351783	  95.100727569045020	  95.176641190053445	  95.065481825716304
    0	 105.884351743889738	  98.024950999366510	  99.738651469798242	  99.628340601761607	  97.908205459086489	  97.987095479827246	  97.875927555353414
    0	 108.972868999732071	 100.916413909757352	 102.637938217438233	 102.527611747205057	 100.797266522127572	 100.879179051022575	 100.768041055888958
    0	 112.150631675357559	 103.891745736461203	 105.620501631014648	 105.510232827364533	 103.770244949079895	 103.855163942612890	 103.744008794816935
    0	 115.420218595584998	 106.953618423729552	 108.689572940095019	 108.579242690918747	 106.829703556687889	 106.917715971736982	 106.806557555570009
    0	 118.784283102641851	 110.104327133176781	 111.847405758593169	 111.737061981896716	 109.978003204158483	 110.069159819990006	 109.958012932788591
    0	 122.245555209410981	 113.346581328847378	 115.096253047769366	 114.985888389542637	 113.217753891434697	 113.312037813193342	 113.200848245197420
    0	 125.806843814895657	 116.682986352436728	 118.439168671057288	 118.328808441189452	 116.551634244364905	 116.649113711833394	 116.537965557115939
    0	 129.471038983704346	 120.116214984879434	 121.878757783917635	 121.768411946911471	 119.982375004997436	 120.083087178285425	 119.971951869693527
    0	 133.241114291401544	 123.649140570269211	 125.417683313902984	 125.307315504824629	 123.512750552714266	 123.616722572867573	 123.505586430328250
    0	 137.120129237630067	 127.284624733394182	 129.058963958808363	 128.948564119508205	 127.145710049732372	 127.253017577277589	 127.141846615768699
    0	 141.111231728963531	 131.025652574469973	 132.805630643489252	 132.695225625296871	 130.884232161912053	 130.994836545333129	 130.883693017043498
    0	 145.217660633501509	 134.875297227160218	 136.660578464197272	 136.550146142223895	 134.731311602088226	 134.845322468198816	 134.734222333090202
    0	 149.442748409283439	 138.836742697801355	 140.626996030790139	 140.516609841905733	 138.690195399738428	 138.807611690328002	 138.696519006930231
    0	 153.789923808651281	 142.913180782766062	 144.708344858892929	 144.597895816202652	 142.764099422441291	 142.885018421113585	 142.773859917260808
    0	 158.262714660759030	 147.108051518426947	 148.907712209567734	 148.797296893365456	 146.956357120163176	 147.080757394548783	 146.969599236205312
    0	 162.864750734483721	 151.424682467182464	 153.228691333965884	 153.118228500602584	 151.270371532786129	 151.398320502526531	 151.287154832739873
    0	 167.599766684062956	 155.866702980124273	 157.674758143394001	 157.564291418264077	 155.709670114987972	 155.841106489292542	 155.730006123310716
    0	 172.471605079850434	 160.437650536645350	 162.249545716807461	 162.139084755289872	 160.277929264992281	 160.412981166245061	 160.301827668845704
    0	 177.484219526645859	 165.141369050460668	 166.956792989080753	 166.846309308225273	 164.978694346134631	 165.117373811660570	 165.006255489023204
    0	 182.641677872133812	 169.981485542758037	 171.800283345194941	 171.689825407130343	 169.816005299133479	 169.958283046307656	 169.847136101919943
    0	 187.948165508031963	 174.962184044617345	 176.784037559405704	 176.673468461864843	 174.793724405444124	 174.939699189190321	 174.828510351973421
    0	 193.407988766628506	 180.087374324640763	 181.912020389322322	 181.801496301129959	 179.915970589538176	 180.065627166923946	 179.954475998319424
    0	 199.025578415467606	 185.361336344930294	 187.188573419221484	 187.077949885239661	 185.187003465779526	 185.340403503930958	 185.229305820532034
    0	 204.805493253013822	 190.788248436495849	 192.617854737795085	 192.507297682462195	 190.611195448330847	 190.768303889152577	 190.657204074398521
    0	 210.752423808219334	 196.372760249235597	 198.204416526338889	 198.093819549462523	 196.192930492181546	 196.353873528405870	 196.242738897803775
    0	 216.871196146991878	 202.119427680630025	 203.952829943377026	 203.842277324201859	 201.936809508634241	 202.101580318196426	 201.990469573863123
    0	 223.166775788653098	 208.032889003478658	 209.867926930731983	 209.757352516527760	 207.847521147530671	 208.016128724023304	 207.905007964488277
    0	 229.644271735569305	 214.118012013374937	 215.954428989053213	 215.843841590721439	 213.929838881012131	 214.102321926617918	 213.991254000598474
    0	 236.308940619218248	 220.379757197280952	 222.217402676867351	 222.106811610336166	 220.188824024445580	 220.365222522086242	 220.254172204353608
    0	 243.166190966063510	 226.823313668709147	 228.661811975537830	 228.551227195938679	 226.629565940101543	 226.809888558378674	 226.698784238166724
    0	 250.221587586692891	 233.453850465770159	 235.293016002165103	 235.182448017875373	 233.257142858319639	 233.441540072124781	 233.330480080929533
    0	 257.480856091785029	 240.276768774566023	 242.116446740642260	 242.005759632859082	 240.077331100287608	 240.265648611580446	 240.154557769012712
    0	 264.949887538570579	 247.297718710362176	 249.137601085498204	 249.027042948884571	 247.095371182765831	 247.287799820820453	 247.176595861746534
    0	 272.634743211554110	 254.522424683375021	 256.362320705856973	 256.251657355550208	 254.317166587103401	 254.513563625681371	 254.402445524577274
    0	 280.541659541382273	 261.956775921731889	 263.796526780764566	 263.685823468135141	 261.748547661721773	 261.949076426178465	 261.837963188429171
    0	 288.677053165845052	 269.606729190169290	 271.446046421489427	 271.335350101483186	 269.395696419251010	 269.600241800777781	 269.489146699554794
    0	 297.047526137118098	 277.478613724457205	 279.317337968891991	 279.206619320988352	 277.264684212532302	 277.473458610622629	 277.362330790526130
    0	 305.659871279476704	 285.578908553680662	 287.416875416172388	 287.306184667774630	 285.362091998646463	 285.574975368011621	 285.463784621159277
    0	 314.521077701820843	 293.914258740847799	 295.751091647768078	 295.640398426772435	 293.694276940518762	 293.911385214655581	 293.800251787884520
    0	 323.638336469493936	 302.491232107351664	 304.327013069073530	 304.216256961490387	 302.268312657462161	 302.489541555556741	 302.378481649072683
    0	 333.019046439990916	 311.317109040394371	 313.151335375294138	 313.040523178497608	 311.091149084326446	 311.316736206835117	 311.205503954841561
    0	 342.670820267293834	 320.398772127967277	 322.231340585872488	 322.120675217680457	 320.169903968713527	 320.399593676985035	 320.288462311852470
    0	 352.601490579711538	 329.743926947729108	 331.574777824667933	 331.463952413860170	 329.511922951740587	 329.745885871925850	 329.634874007507392
    0	 362.819116336228660	 339.359985923818556	 341.188771960339068	 341.078122960945279	 339.124905735570678	 339.363149073670002	 339.252020194486022
    0	 373.331989366531559	 349.254902329523077	 351.081593713615518	 350.970715435109753	 349.016580480588971	 349.259160940715390	 349.147971145267945
    0	 384.148641100010821	 359.436765965885968	 361.260913168072705	 361.150241553204012	 359.195044486560107	 359.441970446118603	 359.330864401060978
