 TYPE	 PROD	ASSET	               endoK	                  VE
    0	    0	   66	   6.580327703965838	   0.000000000000000
    1	    0	   66	   6.827706569011403	   0.000000000000000
    0	    0	   67	   6.803884857534044	   0.000000000000000
    1	    0	   67	   7.058412798638970	   0.000000000000000
    0	    0	   68	   7.033878185103445	   0.000000000000000
    1	    0	   68	   7.295725343088511	   0.000000000000000
    0	    0	   69	   7.270493216181353	   0.000000000000000
    1	    0	   69	   7.539833972697762	   0.000000000000000
    0	    0	   70	   7.443620824944639	   0.000000000000000
    1	    0	   70	   7.790933908734197	   0.000000000000000
    0	    0	   71	   7.443620824944639	   0.000000000000000
    1	    0	   71	   8.049225980290922	   0.000000000000000
    0	    0	   72	   7.443620824944639	   0.000000000000000
    1	    0	   72	   8.314916785690937	   0.000000000000000
    0	    0	   73	   7.443620824944639	   0.000000000000000
    1	    0	   73	   8.588218858530150	   0.000000000000000
    0	    0	   74	   7.443620824944639	   0.000000000000000
    1	    0	   74	   8.869350838493114	   0.000000000000000
    0	    0	   75	   7.443620824944639	   0.000000000000000
    1	    0	   75	   9.158537647079449	   0.000000000000000
    0	    0	   76	   7.443620824944639	   0.000000000000000
    1	    0	   76	   9.456010668382662	   0.000000000000000
    0	    0	   77	   7.443620824944639	   0.000000000000000
    1	    0	   77	   9.762007935067331	   0.000000000000000
    0	    0	   78	   7.443620824944639	   0.000000000000000
    1	    0	   78	  10.076774319694557	   0.000000000000000
    0	    0	   79	   7.443620824944639	   0.000000000000000
    1	    0	   79	  10.400561731550166	   0.000000000000000
    0	    0	   80	   7.443620824944639	   0.000000000000000
    1	    0	   80	  10.733629319134264	   0.000000000000000
    0	    0	   81	   7.443620824944639	   0.000000000000000
    1	    0	   81	  11.076243678475587	   0.000000000000000
    0	    0	   82	   7.443620824944639	   0.000000000000000
    1	    0	   82	  11.428679067438567	   0.000000000000000
    0	    0	   83	   7.443620824944639	   0.000000000000000
    1	    0	   83	  11.791217626195936	   0.000000000000000
    0	    0	   84	   7.443620824944639	   0.000000000000000
    1	    0	   84	  12.164149604044699	   0.000000000000000
    0	    0	   85	   7.443620824944639	   0.000000000000000
    1	    0	   85	  12.547773592748269	   0.000000000000000
    0	    0	   86	   7.443620824944639	   0.000000000000000
    1	    0	   86	  12.942396766593030	   0.000000000000000
    0	    0	   87	   7.443620824944639	   0.000000000000000
    1	    0	   87	  13.348335129352785	   0.000000000000000
    0	    0	   88	   7.443620824944639	   0.000000000000000
    1	    0	   88	  13.765913768360269	   0.000000000000000
    0	    0	   89	   7.443620824944639	   0.000000000000000
    1	    0	   89	  14.195467115890516	   0.000000000000000
    0	    0	   90	   7.443620824944639	   0.000000000000000
    1	    0	   90	  14.637339218066924	   0.000000000000000
    0	    0	   91	   7.443620824944639	   0.000000000000000
    1	    0	   91	  15.091884011506673	   0.000000000000000
    0	    0	   92	   7.443620824944639	   0.000000000000000
    1	    0	   92	  15.559465607928669	   0.000000000000000
    0	    0	   93	   7.443620824944639	   0.000000000000000
    1	    0	   93	  16.040458586953434	   0.000000000000000
    0	    0	   94	   7.443620824944639	   0.000000000000000
    1	    0	   94	  16.535248297330995	   0.000000000000000
    0	    0	   95	   7.443620824944639	   0.000000000000000
    1	    0	   95	  17.044231166839683	   0.000000000000000
    0	    0	   96	   7.443620824944639	   0.000000000000000
    1	    0	   96	  17.567815021105606	   0.000000000000000
    0	    0	   97	   7.443620824944639	   0.000000000000000
    1	    0	   97	  18.106419411599969	   0.000000000000000
    0	    0	   98	   7.443620824944639	   0.000000000000000
    1	    0	   98	  18.660475953078638	   0.000000000000000
    0	    0	   99	   7.443620824944639	   0.000000000000000
    1	    0	   99	  19.230428670736028	   0.000000000000000
    0	    0	  100	   7.443620824944639	   0.000000000000000
    1	    0	  100	  19.816734357353194	   0.000000000000000
    0	    0	  101	   7.443620824944639	   0.000000000000000
    1	    0	  101	  20.419862940728166	   0.000000000000000
    0	    0	  102	   7.443620824944639	   0.000000000000000
    1	    0	  102	  21.040297861684760	   0.000000000000000
    0	    0	  103	   7.443620824944639	   0.000000000000000
    1	    0	  103	  21.678536462964619	   0.000000000000000
    0	    0	  104	   7.443620824944639	   0.000000000000000
    1	    0	  104	  22.335090389316171	   0.000000000000000
    0	    0	  105	   7.443620824944639	   0.000000000000000
    1	    0	  105	  23.010485999103086	   0.000000000000000
    0	    0	  106	   7.443620824944639	   0.000000000000000
    1	    0	  106	  23.705264787764047	   0.000000000000000
    0	    0	  107	   7.443620824944639	   0.000000000000000
    1	    0	  107	  24.419983823465493	   0.000000000000000
    0	    0	  108	   7.443620824944639	   0.000000000000000
    1	    0	  108	  25.155216195298500	   0.000000000000000
    0	    0	  109	   7.443620824944639	   0.000000000000000
    1	    0	  109	  25.911551474381334	   0.000000000000000
    0	    0	  110	   7.443620824944639	   0.000000000000000
    1	    0	  110	  26.689596188239435	   0.000000000000000
    0	    0	  111	   7.443620824944639	   0.000000000000000
    1	    0	  111	  27.489974308845628	   0.000000000000000
    0	    0	  112	   7.443620824944639	   0.000000000000000
    1	    0	  112	  28.313327754713768	   0.000000000000000
    0	    0	  113	   7.443620824944639	   0.000000000000000
    1	    0	  113	  29.160316907451211	   0.000000000000000
    0	    0	  114	   7.443620824944639	   0.000000000000000
    1	    0	  114	  30.031621143186317	   0.000000000000000
    0	    0	  115	   7.443620824944639	   0.000000000000000
    1	    0	  115	  30.927939379300007	   0.000000000000000
    0	    0	  116	   7.443620824944639	   0.000000000000000
    1	    0	  116	  31.849990636901929	   0.000000000000000
    0	    0	  117	   7.443620824944639	   0.000000000000000
    1	    0	  117	  32.798514619505163	   0.000000000000000
    0	    0	  118	   7.443620824944639	   0.000000000000000
    1	    0	  118	  33.774272308366271	   0.000000000000000
    0	    0	  119	   7.443620824944639	   0.000000000000000
    1	    0	  119	  34.778046574970695	   0.000000000000000
    0	    0	  120	   7.443620824944639	   0.000000000000000
    1	    0	  120	  35.810642811157734	   0.000000000000000
    0	    0	  121	   7.443620824944639	   0.000000000000000
    1	    0	  121	  36.872889577393181	   0.000000000000000
    0	    0	  122	   7.443620824944639	   0.000000000000000
    1	    0	  122	  37.965639269712987	   0.000000000000000
    0	    0	  123	   7.443620824944639	   0.000000000000000
    1	    0	  123	  39.089768805875323	   0.000000000000000
    0	    0	  124	   7.443620824944639	   0.000000000000000
    1	    0	  124	  40.246180331275163	   0.000000000000000
    0	    0	  125	   7.443620824944639	   0.000000000000000
    1	    0	  125	  41.435801945190569	   0.000000000000000
    0	    0	  126	   7.443620824944639	   0.000000000000000
    1	    0	  126	  42.659588447946568	   0.000000000000000
    0	    0	  127	   7.443620824944639	   0.000000000000000
    1	    0	  127	  43.918522109599650	   0.000000000000000
    0	    0	  128	   7.443620824944639	   0.000000000000000
    1	    0	  128	  45.213613460762510	   0.000000000000000
    0	    0	  129	   7.443620824944639	   0.000000000000000
    1	    0	  129	  46.545902106207805	   0.000000000000000
    0	    0	  130	   7.443620824944639	   0.000000000000000
    1	    0	  130	  47.916457561906768	   0.000000000000000
    0	    0	  131	   7.443620824944639	   0.000000000000000
    1	    0	  131	  49.326380116178257	   0.000000000000000
    0	    0	  132	   7.443620824944639	   0.000000000000000
    1	    0	  132	  50.776801715643124	   0.000000000000000
    0	    0	  133	   7.443620824944639	   0.000000000000000
    1	    0	  133	  52.268886876698559	   0.000000000000000
    0	    0	  134	   7.443620824944639	   0.000000000000000
    1	    0	  134	  53.803833623248011	   0.000000000000000
    0	    0	  135	   7.443620824944639	   0.000000000000000
    1	    0	  135	  55.382874451443492	   0.000000000000000
    0	    0	  136	   7.443620824944639	   0.000000000000000
    1	    0	  136	  57.007277322218293	   0.000000000000000
    0	    0	  137	   7.443620824944639	   0.000000000000000
    1	    0	  137	  58.678346682411586	   0.000000000000000
    0	    0	  138	   7.443620824944639	   0.000000000000000
    1	    0	  138	  60.397424515308408	   0.000000000000000
    0	    0	  139	   7.443620824944639	   0.000000000000000
    1	    0	  139	  62.165891421443256	   0.000000000000000
    0	    0	  140	   7.443620824944639	   0.000000000000000
    1	    0	  140	  63.985167730539061	   0.000000000000000
    0	    0	  141	   7.443620824944639	   0.000000000000000
    1	    0	  141	  65.856714645479258	   0.000000000000000
    0	    0	  142	   7.443620824944639	   0.000000000000000
    1	    0	  142	  67.782035419236180	   0.000000000000000
    0	    0	  143	   7.443620824944639	   0.000000000000000
    1	    0	  143	  69.762676565704936	   0.000000000000000
    0	    0	  144	   7.443620824944639	   0.000000000000000
    1	    0	  144	  71.800229105421295	   0.000000000000000
    0	    0	  145	   7.443620824944639	   0.000000000000000
    1	    0	  145	  73.896329847167664	   0.000000000000000
    0	    0	  146	   7.443620824944639	   0.000000000000000
    1	    0	  146	  76.052662706502076	   0.000000000000000
    0	    0	  147	   7.443620824944639	   0.000000000000000
    1	    0	  147	  78.270960062275194	   0.000000000000000
    0	    0	  148	   7.443620824944639	   0.000000000000000
    1	    0	  148	  80.553004152228269	   0.000000000000000
    0	    0	  149	   7.443620824944639	   0.000000000000000
    1	    0	  149	  82.900628508801148	   0.000000000000000
    0	    0	  150	   7.443620824944639	   0.000000000000000
    1	    0	  150	  85.315719436306438	   0.000000000000000
    0	    0	  151	   7.443620824944639	   0.000000000000000
    1	    0	  151	  87.800217530664867	   0.000000000000000
    0	    0	  152	   7.443620824944639	   0.000000000000000
    1	    0	  152	  90.356119242926567	   0.000000000000000
    0	    0	  153	   7.443620824944639	   0.000000000000000
    1	    0	  153	  92.985478487841306	   0.000000000000000
    0	    0	  154	   7.443620824944639	   0.000000000000000
    1	    0	  154	  95.690408298776475	   0.000000000000000
    0	    0	  155	   7.443620824944639	   0.000000000000000
    1	    0	  155	  98.473082530317640	   0.000000000000000
    0	    0	  156	   7.443620824944639	   0.000000000000000
    1	    0	  156	 101.335737609927676	   0.000000000000000
    0	    0	  157	   7.443620824944639	   0.000000000000000
    1	    0	  157	 104.280674340077169	   0.000000000000000
    0	    0	  158	   7.443620824944639	   0.000000000000000
    1	    0	  158	 107.310259752301420	   0.000000000000000
    0	    0	  159	   7.443620824944639	   0.000000000000000
    1	    0	  159	 110.426929014682003	   0.000000000000000
    0	    0	  160	   7.443620824944639	   0.000000000000000
    1	    0	  160	 113.633187394290673	   0.000000000000000
    0	    0	  161	   7.443620824944639	   0.000000000000000
    1	    0	  161	 116.931612276182221	   0.000000000000000
    0	    0	  162	   7.443620824944639	   0.000000000000000
    1	    0	  162	 120.324855240565029	   0.000000000000000
    0	    0	  163	   7.443620824944639	   0.000000000000000
    1	    0	  163	 123.815644199826394	   0.000000000000000
    0	    0	  164	   7.443620824944639	   0.000000000000000
    1	    0	  164	 127.406785597139674	   0.000000000000000
    0	    0	  165	   7.443620824944639	   0.000000000000000
    1	    0	  165	 131.101166668425719	   0.000000000000000
    0	    0	  166	   7.443620824944639	   0.000000000000000
    1	    0	  166	 134.901757769498090	   0.000000000000000
    0	    0	  167	   7.443620824944639	   0.000000000000000
    1	    0	  167	 138.811614770268875	   0.000000000000000
    0	    0	  168	   7.443620824944639	   0.000000000000000
    1	    0	  168	 142.833881517948555	   0.000000000000000
    0	    0	  169	   7.443620824944639	   0.000000000000000
    1	    0	  169	 146.971792371231317	   0.000000000000000
    0	    0	  170	   7.443620824944639	   0.000000000000000
    1	    0	  170	 151.228674807507900	   0.000000000000000
    0	    0	  171	   7.443620824944639	   0.000000000000000
    1	    0	  171	 155.607952105216640	   0.000000000000000
    0	    0	  172	   7.443620824944639	   0.000000000000000
    1	    0	  172	 160.113146103493733	   0.000000000000000
    0	    0	  173	   7.443620824944639	   0.000000000000000
    1	    0	  173	 164.747880041354421	   0.000000000000000
    0	    0	  174	   7.443620824944639	   0.000000000000000
    1	    0	  174	 169.515881478698049	   0.000000000000000
    0	    0	  175	   7.443620824944639	   0.000000000000000
    1	    0	  175	 174.420985301493346	   0.000000000000000
    0	    0	  176	   7.443620824944639	   0.000000000000000
    1	    0	  176	 179.467136813574371	   0.000000000000000
    0	    0	  177	   7.443620824944639	   0.000000000000000
    1	    0	  177	 184.658394917540448	   0.000000000000000
    0	    0	  178	   7.443620824944639	   0.000000000000000
    1	    0	  178	 189.998935387333546	   0.000000000000000
    0	    0	  179	   7.443620824944639	   0.000000000000000
    1	    0	  179	 195.493054235131581	   0.000000000000000
    0	    0	  180	   7.443620824944639	   0.000000000000000
    1	    0	  180	 201.145171175279643	   0.000000000000000
    0	    0	  181	   7.443620824944639	   0.000000000000000
    1	    0	  181	 206.959833188057416	   0.000000000000000
    0	    0	  182	   7.443620824944639	   0.000000000000000
    1	    0	  182	 212.941718186158369	   0.000000000000000
    0	    0	  183	   7.443620824944639	   0.000000000000000
    1	    0	  183	 219.095638786846052	   0.000000000000000
    0	    0	  184	   7.443620824944639	   0.000000000000000
    1	    0	  184	 225.426546192830955	   0.000000000000000
    0	    0	  185	   7.443620824944639	   0.000000000000000
    1	    0	  185	 231.939534185003680	   0.000000000000000
    0	    0	  186	   7.443620824944639	   0.000000000000000
    1	    0	  186	 238.639843230252382	   0.000000000000000
    0	    0	  187	   7.443620824944639	   0.000000000000000
    1	    0	  187	 245.532864707676652	   0.000000000000000
    0	    0	  188	   7.443620824944639	   0.000000000000000
    1	    0	  188	 252.624145256618903	   0.000000000000000
    0	    0	  189	   7.443620824944639	   0.000000000000000
    1	    0	  189	 259.919391250020169	   0.000000000000000
    0	    0	  190	   7.443620824944639	   0.000000000000000
    1	    0	  190	 267.424473396714859	   0.000000000000000
    0	    0	  191	   7.443620824944639	   0.000000000000000
    1	    0	  191	 275.145431476387046	   0.000000000000000
    0	    0	  192	   7.443620824944639	   0.000000000000000
    1	    0	  192	 283.088479211004994	   0.000000000000000
    0	    0	  193	   7.443620824944639	   0.000000000000000
    1	    0	  193	 291.260009276678375	   0.000000000000000
    0	    0	  194	   7.443620824944639	   0.000000000000000
    1	    0	  194	 299.666598459980264	   0.000000000000000
    0	    0	  195	   7.443620824944639	   0.000000000000000
    1	    0	  195	 308.315012962902529	   0.000000000000000
    0	    0	  196	   7.443620824944639	   0.000000000000000
    1	    0	  196	 317.212213860732334	   0.000000000000000
    0	    0	  197	   7.443620824944639	   0.000000000000000
    1	    0	  197	 326.365362717253902	   0.000000000000000
    0	    0	  198	   7.443620824944639	   0.000000000000000
    1	    0	  198	 335.781827361819069	   0.000000000000000
    0	    0	  199	   7.443620824944639	   0.000000000000000
    1	    0	  199	 345.469187832949046	   0.000000000000000
    0	    0	  200	   7.443620824944639	   0.000000000000000
    1	    0	  200	 355.435242493269527	   0.000000000000000
    0	    0	  201	   7.443620824944639	   0.000000000000000
    1	    0	  201	 365.688014320726325	   0.000000000000000
    0	    0	  202	   7.443620824944639	   0.000000000000000
    1	    0	  202	 376.235757381154713	   0.000000000000000
    0	    0	  203	   7.443620824944639	   0.000000000000000
    1	    0	  203	 387.086963487442745	   0.000000000000000
    0	    0	  204	   7.443620824944639	   0.000000000000000
    1	    0	  204	 398.250369050661106	   0.000000000000000
    0	    0	  205	   7.443620824944639	   0.000000000000000
    1	    0	  205	 409.734962128698328	   0.000000000000000
    0	    0	  206	   7.443620824944639	   0.000000000000000
    1	    0	  206	 421.549989678101042	   0.000000000000000
    0	    0	  207	   7.443620824944639	   0.000000000000000
    1	    0	  207	 433.704965014970469	   0.000000000000000
    0	    0	  208	   7.443620824944639	   0.000000000000000
    1	    0	  208	 446.209675490954169	   0.000000000000000
    0	    0	  209	   7.443620824944639	   0.000000000000000
    1	    0	  209	 459.074190390527406	   0.000000000000000
    0	    0	  210	   7.443620824944639	   0.000000000000000
    1	    0	  210	 472.308869055949572	   0.000000000000000
    0	    0	  211	   7.443620824944639	   0.000000000000000
    1	    0	  211	 485.924369246465346	   0.000000000000000
    0	    0	  212	   7.443620824944639	   0.000000000000000
    1	    0	  212	 499.931655738495522	   0.000000000000000
    0	    0	  213	   7.443620824944639	   0.000000000000000
    1	    0	  213	 514.342009173782571	   0.000000000000000
    0	    0	  214	   7.443620824944639	   0.000000000000000
    1	    0	  214	 529.167035162623847	   0.000000000000000
    0	    0	  215	   7.443620824944639	   0.000000000000000
    1	    0	  215	 544.418673649568632	   0.000000000000000
    0	    0	  216	   7.443620824944639	   0.000000000000000
    1	    0	  216	 560.109208549130813	   0.000000000000000
    0	    0	  217	   7.443620824944639	   0.000000000000000
    1	    0	  217	 576.251277659314951	   0.000000000000000
    0	    0	  218	   7.443620824944639	   0.000000000000000
    1	    0	  218	 592.857882860968743	   0.000000000000000
    0	    0	  219	   7.443620824944639	   0.000000000000000
    1	    0	  219	 609.942400611195580	   0.000000000000000
    0	    0	  220	   7.443620824944639	   0.000000000000000
    1	    0	  220	 627.518592739321093	   0.000000000000000
    0	    0	  221	   7.443620824944639	   0.000000000000000
    1	    0	  221	 645.600617554129940	   0.000000000000000
    0	    0	  222	   7.443620824944639	   0.000000000000000
    1	    0	  222	 664.203041271351140	   0.000000000000000
    0	    0	  223	   7.443620824944639	   0.000000000000000
    1	    0	  223	 683.340849770639579	   0.000000000000000
    0	    0	  224	   7.443620824944639	   0.000000000000000
    1	    0	  224	 703.029460691536883	   0.000000000000000
    0	    0	  225	   7.443620824944639	   0.000000000000000
    1	    0	  225	 723.284735878210199	   0.000000000000000
    0	    0	  226	   7.443620824944639	   0.000000000000000
    1	    0	  226	 744.122994183013247	   0.000000000000000
    0	    0	  227	   7.443620824944639	   0.000000000000000
    1	    0	  227	 765.561024639221841	   0.000000000000000
    0	    0	  228	   7.443620824944639	   0.000000000000000
    1	    0	  228	 787.616100013602477	   0.000000000000000
    0	    0	  229	   7.443620824944639	   0.000000000000000
    1	    0	  229	 810.305990749750094	   0.000000000000000
    0	    0	  230	   7.443620824944639	   0.000000000000000
    1	    0	  230	 833.648979313486848	   0.000000000000000
    0	    0	  231	   7.443620824944639	   0.000000000000000
    1	    0	  231	 857.663874951904063	   0.000000000000000
    0	    0	  232	   7.443620824944639	   0.000000000000000
    1	    0	  232	 882.370028877979735	   0.000000000000000
    0	    0	  233	   7.443620824944639	   0.000000000000000
    1	    0	  233	 907.787349893060991	   0.000000000000000
    0	    0	  234	   7.443620824944639	   0.000000000000000
    1	    0	  234	 933.936320459817125	   0.000000000000000
    0	    0	  235	   7.443620824944639	   0.000000000000000
    1	    0	  235	 960.838013238681924	   0.000000000000000
    0	    0	  236	   7.443620824944639	   0.000000000000000
    1	    0	  236	 988.514108101135207	   0.000000000000000
    0	    0	  237	   7.443620824944639	   0.000000000000000
    1	    0	  237	1016.986909633583878	   0.000000000000000
    0	    0	  238	   7.443620824944639	   0.000000000000000
    1	    0	  238	1046.279365146005603	   0.000000000000000
    0	    0	  239	   7.443620824944639	   0.000000000000000
    1	    0	  239	1076.415083199889523	   0.000000000000000
    0	    0	  240	   7.443620824944639	   0.000000000000000
    1	    0	  240	1107.418352670481681	   0.000000000000000
    0	    0	  241	   7.443620824944639	   0.000000000000000
    1	    0	  241	1139.314162358722342	   0.000000000000000
    0	    0	  242	   7.443620824944639	   0.000000000000000
    1	    0	  242	1172.128221168753271	   0.000000000000000
    0	    0	  243	   7.443620824944639	   0.000000000000000
    1	    0	  243	1205.886978867292783	   0.000000000000000
    0	    0	  244	   7.443620824944639	   0.000000000000000
    1	    0	  244	1240.617647441667032	   0.000000000000000
    0	    0	  245	   7.443620824944639	   0.000000000000000
    1	    0	  245	1276.348223073778627	   0.000000000000000
    0	    0	  246	   7.443620824944639	   0.000000000000000
    1	    0	  246	1313.107508747757720	   0.000000000000000
    0	    0	  247	   7.443620824944639	   0.000000000000000
    1	    0	  247	1350.925137509600518	   0.000000000000000
    0	    0	  248	   7.443620824944639	   0.000000000000000
    1	    0	  248	1389.831596397581279	   0.000000000000000
    0	    0	  249	   7.443620824944639	   0.000000000000000
    1	    0	  249	1429.858251062795489	   0.000000000000000
    0	    0	  250	   7.443620824944639	   0.000000000000000
    1	    0	  250	1471.037371099756911	   0.000000000000000
    0	    0	  251	   7.443620824944639	   0.000000000000000
    1	    0	  251	1513.402156107497831	   0.000000000000000
    0	    0	  252	   7.443620824944639	   0.000000000000000
    1	    0	  252	1556.986762502289594	   0.000000000000000
    0	    0	  253	   7.443620824944639	   0.000000000000000
    1	    0	  253	1601.826331103624625	   0.000000000000000
    0	    0	  254	   7.443620824944639	   0.000000000000000
    1	    0	  254	1647.957015515789180	   0.000000000000000
    0	    0	  255	   7.443620824944639	   0.000000000000000
    1	    0	  255	1695.416011327986325	   0.000000000000000
    0	    0	  256	   7.443620824944639	   0.000000000000000
    1	    0	  256	1744.241586156590756	   0.000000000000000
    0	    0	  257	   7.443620824944639	   0.000000000000000
    1	    0	  257	1794.473110553869674	   0.000000000000000
