                   R	                   W	                   T	                   K	                   L	                   E	                   U
   0.062596094282829	   1.173091866791511	   0.011306767524860	   4.535904370356310	   0.842732180951385	   0.108965440248076	   0.053159327880998	
   0.062603855516946	   1.173050098830973	   0.011686753272772	   4.534310811941177	   0.842514269032203	   0.109157241576275	   0.053165361266546	
   0.062596527162840	   1.173089543328868	   0.011686808947945	   4.534171317916390	   0.842409669953034	   0.109248984090913	   0.053169079214174	
   0.062588497277886	   1.173132768725724	   0.011687475315683	   4.534232047686816	   0.842334745737809	   0.109313856722481	   0.053171451651465	
   0.062581458555002	   1.173170663519775	   0.011688241299196	   4.534305952101525	   0.842272909539252	   0.109368068655124	   0.053172925123766	
   0.062575449496689	   1.173203018554982	   0.011689012852353	   4.534366748720593	   0.842219691698226	   0.109415798651809	   0.053173658582730	
   0.062570222384498	   1.173231166072313	   0.011689775326626	   4.534418149330638	   0.842173122590690	   0.109458641210878	   0.053173834409570	
   0.062565526553147	   1.173256454843111	   0.011690528205683	   4.534467519439160	   0.842131879381620	   0.109497522658930	   0.053173634851416	
   0.062561169501328	   1.173279920917411	   0.011691273488316	   4.534520170952466	   0.842094881992311	   0.109533154500579	   0.053173206271082	
   0.062557021746496	   1.173302261277138	   0.011692011916518	   4.534579380650254	   0.842061348758319	   0.109565997100924	   0.053172646371074	
   0.062552996955420	   1.173323940699903	   0.011692745094966	   4.534646782642456	   0.842030656105775	   0.109596452538447	   0.053172023761808	
   0.062549041086537	   1.173345250152141	   0.011693474342232	   4.534722815875462	   0.842002305149935	   0.109624867389590	   0.053171384306632	
   0.062545120338946	   1.173366371643982	   0.011694200389885	   4.534807441996120	   0.841975925654804	   0.109651496321907	   0.053170752423213	
   0.062541216294309	   1.173387404363949	   0.011694923958238	   4.534900195896526	   0.841951233286461	   0.109676552063623	   0.053170142896869	
   0.062537317845525	   1.173408408136578	   0.011695645589658	   4.535000516669857	   0.841928004427909	   0.109700212838945	   0.053169565530513	
   0.062533418524957	   1.173429417805068	   0.011696365621915	   4.535107833298099	   0.841906063408210	   0.109722620889297	   0.053169027626619	
   0.062529515427383	   1.173450449026562	   0.011697084302876	   4.535221564528820	   0.841885270919916	   0.109743887940435	   0.053168534198410	
   0.062525607971495	   1.173471504939795	   0.011697801867961	   4.535341140149248	   0.841865514674489	   0.109764107405072	   0.053168089570427	
   0.062521696103059	   1.173492585844260	   0.011698518484012	   4.535466062094173	   0.841846701454099	   0.109783361154307	   0.053167696276610	
   0.062517781757790	   1.173513681315427	   0.011699234259173	   4.535595801615282	   0.841828753730585	   0.109801718855438	   0.053167355820096	
   0.062513865918150	   1.173534786063582	   0.011699949261734	   4.535729951760910	   0.841811606367872	   0.109819241058023	   0.053167068389895	
   0.062509950902538	   1.173555887597517	   0.011700663545621	   4.535868077921295	   0.841795203457388	   0.109835979993679	   0.053166833831835	
   0.062506039456837	   1.173576971118156	   0.011701377155937	   4.536009758635161	   0.841779496142272	   0.109851983104983	   0.053166650502670	
   0.062502133279734	   1.173598027468439	   0.011702090103518	   4.536154679092116	   0.841764444128316	   0.109867289806109	   0.053166517411311	
   0.062498235475144	   1.173619039913483	   0.011702802417625	   4.536302458983683	   0.841750010073575	   0.109881938133720	   0.053166432171383	
   0.062494347503200	   1.173640000576104	   0.011703514101300	   4.536452840433881	   0.841736161719856	   0.109895960295021	   0.053166393343439	
   0.062490472248827	   1.173660893895153	   0.011704225172343	   4.536605494659162	   0.841722868967773	   0.109909387718348	   0.053166398470118	
   0.062486612067543	   1.173681707160408	   0.011704935623306	   4.536760143977945	   0.841710105529189	   0.109922248597259	   0.053166444696680	
