 PROD	               ASSET	   searchEffortWWUS0	   searchEffortWWUL0	    searchEffortVEWW
    0	   0.000000000000000	   1.168935969289802	   1.580700913778126	   0.000000000000000
    0	   0.028895878633786	   1.095257080169669	   1.580700913778126	   0.000000000000000
    0	   0.058626729069591	   1.021584769968744	   1.212165274242859	   0.000000000000000
    0	   0.089216678551268	   0.956194937658178	   1.212165257272883	   0.000000000000000
    0	   0.120690551500581	   0.950526538866174	   1.108958284695015	   0.013325495800773
    0	   0.153073889662773	   0.912516107018778	   1.021584866083507	   0.016899889515766
    0	   0.186392972834257	   0.878593176174300	   0.976275189491661	   0.019135562359470
    0	   0.220674840189252	   0.854623637968279	   0.956194848301594	   0.020745252668840
    0	   0.255947312222677	   0.824403149781809	   0.912516128907612	   0.021935448141310
    0	   0.292239013327094	   0.808911598459523	   0.877447159714828	   0.022962635404886
    0	   0.329579395022038	   0.786230838401549	   0.849270828245785	   0.023637061642673
    0	   0.367998759854577	   0.765266121839756	   0.815736788689415	   0.024126415595847
    0	   0.407528285990505	   0.745409595218269	   0.799644328682495	   0.024350409902124
    0	   0.448200052516108	   0.730325076931160	   0.775144875474215	   0.024428956801309
    0	   0.490047065471057	   0.715892284541129	   0.759503776511778	   0.024436290387941
    0	   0.533103284633538	   0.701797771602028	   0.741387469207910	   0.024435667683170
    0	   0.577403651079368	   0.686942864378124	   0.724410871123030	   0.024384465590360
    0	   0.622984115537448	   0.674840093300202	   0.708295843812265	   0.024214805728048
    0	   0.669881667564581	   0.661652669354265	   0.691943083301375	   0.023982402301335
    0	   0.718134365563312	   0.648898087063047	   0.677173806014218	   0.023828416202654
    0	   0.767781367667167	   0.636064657315830	   0.662970841429927	   0.023665086622097
    0	   0.818862963518346	   0.624076111845509	   0.649247169951310	   0.023518426699534
    0	   0.871420606963662	   0.613515631210997	   0.636064724397479	   0.023368472111315
    0	   0.925496949695250	   0.603320309831924	   0.624076125655125	   0.023210944612505
    0	   0.981135875863370	   0.593381529250503	   0.612684881865751	   0.023068760017930
    0	   1.038382537689358	   0.583498371801205	   0.601716262461599	   0.022933855991980
    0	   1.097283392107659	   0.574734340147026	   0.591128444259735	   0.022801501363376
    0	   1.157886238466658	   0.565711609539926	   0.580840658478417	   0.022657650041746
    0	   1.220240257318908	   0.556816511843457	   0.571149349535059	   0.022519215383614
    0	   1.284396050332241	   0.548547283152365	   0.561770992774450	   0.022388535117570
    0	   1.350405681354142	   0.540418397248509	   0.552647393735495	   0.023670602742963
    0	   1.418322718662713	   0.532382260173162	   0.543914103159423	   0.032298608082252
    0	   1.488202278438519	   0.524572853621621	   0.535483735609592	   0.041760757920276
    0	   1.560101069492589	   0.517057517730218	   0.527292346019375	   0.051417940022688
    0	   1.634077439286873	   0.509718505514137	   0.519351857154191	   0.061092070376135
    0	   1.710191421284502	   0.501206073477471	   0.511693248908925	   0.070494639300869
    0	   1.788504783668267	   0.493350899764972	   0.504268603457684	   0.079440144231811
    0	   1.869081079466878	   0.485912781329817	   0.496081900298231	   0.087825569084727
    0	   1.951985698129646	   0.478618315862045	   0.488237919513251	   0.095732847072080
    0	   2.037285918591472	   0.471494477698967	   0.480572124042238	   0.103154888990803
    0	   2.125050963871200	   0.464567257038723	   0.473103171662214	   0.110142789803594
    0	   2.215352057247619	   0.457767932038767	   0.465856011196824	   0.116711497815355
    0	   2.308262480058741	   0.451033197557905	   0.458766256823998	   0.122852953226006
    0	   2.403857631171228	   0.444056583777148	   0.451765620505814	   0.128512120464800
    0	   2.502215088168239	   0.437424168791859	   0.444551275248668	   0.133735127332737
    0	   2.603414670305364	   0.430966343057463	   0.437677194051726	   0.138641687460530
    0	   2.707538503285713	   0.424601231608517	   0.430993556636701	   0.143274820379593
    0	   2.814671085906746	   0.418347935853679	   0.424418844384977	   0.147691996919474
    0	   2.924899358632921	   0.412212537471901	   0.417969638720167	   0.151973732802020
    0	   3.038312774149804	   0.406162745745292	   0.411651551208621	   0.156238256068558
    0	   3.155003369956905	   0.400116417325953	   0.405430002067488	   0.160719259036710
    0	   3.275065843058154	   0.394223424539418	   0.399216256310193	   0.165697288981206
    0	   3.398597626810607	   0.388444455566849	   0.393173094506782	   0.171546228700415
    0	   3.525698969993787	   0.382769096869475	   0.387255746962416	   0.177718455896911
    0	   3.656473018163779	   0.377222280343073	   0.381452251175896	   0.183653282070725
    0	   3.791025897358140	   0.371719200315994	   0.375791712233813	   0.189275248754581
    0	   3.929466800219529	   0.366064706788851	   0.370175545766009	   0.196418212741712
    0	   4.071908074607951	   0.360497674416775	   0.364374298770724	   0.203912446534359
    0	   4.218465314773542	   0.355373141023668	   0.358685113542233	   0.210981396495396
    0	   4.369257455163862	   0.350368972061494	   0.353526342428590	   0.217227677231360
    0	   4.524406866941830	   0.345227690512993	   0.348480997406583	   0.223150885519642
    0	   4.684039457292635	   0.340043213594258	   0.343233805444164	   0.228976547708000
    0	   4.848284771600217	   0.334682562370471	   0.337931185570287	   0.234393360030308
    0	   5.017276098576197	   0.329583936882968	   0.332682819261113	   0.239413818372112
    0	   5.191150578426639	   0.324780044114794	   0.327707226203340	   0.244119230472218
    0	   5.370049314144351	   0.319997880272269	   0.322923815682677	   0.248576915354384
    0	   5.554117486017097	   0.315164680706192	   0.318164346309080	   0.252723674809511
    0	   5.743504469444626	   0.310345288255218	   0.313253183880252	   0.256515573463396
    0	   5.938363956160092	   0.305507821829280	   0.308333051507369	   0.260031303252407
    0	   6.138854078954332	   0.300728817039234	   0.303458646525535	   0.263302317342371
